Posts;Labels;date_created
"Erg mooi dat de brede politieke steun voor #Oekraïne in stand blijft!

Dat stelt #Nederland in staat om een leidende rol te blijven spelen in de steun aan Oekraïne.

Juist nu is dit cruciaal! 🇺🇦🇳🇱 ";1;2023-12-12T21:01:54.000Z
"Teleurstellend en zwak besluit!

Normaal gesproken ben ik er trots op #Harvard alumnus te zijn.

Sinds vorige week schaam ik mij. Harvard president Claudine Gay noemde het ‘afhankelijk van de context’ of een oproep tot genocide tegen Joden in strijd is met de regels.

Dat is niet mijn Harvard. Ik leerde juist hoe leiderschap begint bij begrip voor de achtergrond en gevoeligheden van anderen. Hoe verandering gepaard gaat met morele dilemma’s, maar er ook duidelijke grenzen zijn om vrijheid en veiligheid te beschermen.

Wat mij betreft overschreed Claudine Gay zo’n grens. Excuses zijn niet genoeg, ze zou moeten aftreden.";0;2023-12-12T16:40:17.000Z
"Sommige partijen beweren dat de asielcrisis komt door “jarenlang bezuinigen op de IND”.

Hieronder de harde cijfers: het aantal IND-medewerkers is in 2017-2023 bijna VERDUBBELD!

Zelfs met al die duizenden medewerkers kan de IND de hoge #asielinstroom niet aan. Het is onhoudbaar! ";0;2023-12-11T20:04:04.000Z
"De wal keert het schip!

Zomaar wat nieuwsberichten in 1 week: in vele landen is de #instroom van migranten onhoudbaar en worden strenge maatregelen genomen.

Dit biedt kansen om stevigere migratieafspraken te maken, de druk op te voeren, en wetten en verdragen aan te scherpen! ";1;2023-12-11T14:26:52.000Z
"In één grafiek: hoe #China de #democratie in #HongKong de nek omdraaide.

In zulke autocratieën kunnen kiezers nog maar op één manier een tegenstem uitbrengen: door niet te stemmen.

Laten we verhinderen dat de Chinese en Russische tentakels nog meer democratieën afknijpen. ";0;2023-12-11T11:56:19.000Z
"Goede boodschap van #Scholz aan #Oekraïne, juist op dit moment!

Maar als Scholz deze woorden écht meent, moet hij de levering van Duitse langeafstandsraketten (#Taurus) niet meer blokkeren.

Het VK en Frankrijk deden dit al. Politici van Duitse oppositie- en coalitiepartijen (incl zijn eigen SPD) riepen er al toe op.

Oekraïne heeft dit nodig om Russische aanvoerlijnen te raken, en Russische wapensystemen en -voorraden op grotere afstand te houden. 

In de woorden van Scholz: ‘Laten we leveren wat Oekraïne nodig heeft om zich te verdedigen’.";1;2023-12-09T22:03:54.000Z
"Voor het eerst in 79 dagen schiet #Rusland weer raketten op #Kyiv.

Wanneer worden de EU en VS wakker? Pas als weer massaal raketten inslaan op steden, of als Rusland weer terrein verovert?

De militaire steun aan #Oekraïne moet nu fors omhoog, evenals munitieproductie in Europa! ";0;2023-12-08T12:00:43.000Z
"Juist in deze donkere tijden moeten we er samen voor zorgen dat het licht van vrijheid en veiligheid zal zegevieren.

Happy Chanoeka! #HappyHannukah ";1;2023-12-07T21:12:03.000Z
"Zolang wekelijks &gt;1000 asielzoekers zich melden in #TerApel, blijven deze problemen terugkomen.

In 2 jaar is het aantal bedden al verdubbeld (naar ca 63.000), en het aantal locaties verdrievoudigd (van ca 80 naar 234).

De instroom moet omlaag om dit structureel op te lossen. ";0;2023-12-07T11:16:50.000Z
"Ook de tweede keer is de beëdiging net zo eervol en bijzonder.

Ik ga door met de portefeuilles Buitenlandse Zaken en Asiel &amp; Migratie.

Veel zin en energie om verder aan de slag te gaan! ";1;2023-12-06T12:59:54.000Z
"In #Amsterdam is al 5 jaar een links bestuur aan de macht.

Toch is daar:
- Achterstand van ca 1500-2500 te huisvesten statushouders
- Slechts de helft van evenredig aandeel in opvang Oekraïners
- Evenredig aandeel in asielopvang (o.a. door dure noodoplossingen zoals een cruiseschip)

Wanneer durven betrokken partijen eindelijk ook te concluderen dat de asielinstroom te hoog en onhoudbaar is?";0;2023-12-06T09:01:44.000Z
"Misselijkmakende rapportage van de BBC over het seksuele geweld en verminking door #Hamas.

Dit zijn géén vrijheidsstrijders, maar maniakale terroristen.

Hoeveel tijd er ook verstrijkt na 7 oktober, vergoelijkende woorden over Hamas blijven even ongepast. ";0;2023-12-05T21:01:11.000Z
"Op 5 dec 1994 tekende #Rusland het Memorandum van #Boedapest, dat de soevereiniteit en territoriale integriteit van #Oekraïne bevestigde.

Er was geen reden voor #Poetin om deze afspraken (en diverse andere) te schenden.

Iedereen die oproept tot onderhandelingen moet deze onbetrouwbaarheid van het Russische regime meewegen.

Zonder stevige militaire afschrikking blijft Oekraïne ook op lange termijn kwetsbaar.

Daarom, ongeacht hoe de oorlog verloopt, blijft langjarige en grootschalige militaire steun aan Oekraïne nodig!";0;2023-12-05T18:55:54.000Z
"Dit zijn er helaas nog steeds te veel.

Omgerekend naar het landelijk totaal zou het gaan om circa 150.000 stemmen (1 op de 70 stemmen).

Ook na deze verkiezingen moet er weer scherp worden gekeken hoe het stemmen voor Nederlanders in het buitenland kan worden verbeterd! ";0;2023-12-05T08:51:05.000Z
"De Russische dreiging stopt niet in Oekraïne, maar richt zich ook tot de NAVO en EU.

#Poetin: ‘omdat #Letland de Russische minderheid als varkens behandelt, zullen ze zelf net zo worden behandeld’

Dit is precies waarom we ook voor onze eigen veiligheid #Oekraïne moeten steunen! ";1;2023-12-04T22:32:40.000Z
"Wow, 13.902 keer bedankt voor de steun en het vertrouwen!

Dit voelt als een grote steun in de rug om me nog harder in te zetten voor onze internationale veiligheid, grip op migratie en mijn mooie provincie Brabant.

En extra veel dank aan alle fantastische VVD’ers die zo geweldig hebben geholpen in de campagne! 🧡💙";1;2023-12-01T12:48:12.000Z
"Teleurstellend dat de gevechtspauze niet is verlengd.

Als het klopt dat #Hamas een uur van tevoren alweer een raket afvuurde op #Israël, dan is dat veelzeggend.

Hopelijk lukt het alsnog om weer afspraken te maken, zodat meer gijzelaars vrijkomen en meer hulp naar Gaza kan. ";0;2023-12-01T08:23:36.000Z
"#Rusland in de afgelopen dagen:
- Bestempelt de #LHBTI-beweging als ‘extremistisch’ (en bijv niet Hamas)
- Voert tientallen drone- en raketaanvallen uit op #Oekraïne
- Vliegt duizenden migranten in om ze over de grens met #Finland te duwen

Tegen dit Rusland past een strenge en standvastige reactie: Oekraine meer steunen, defensie en NAVO verder versterken, sancties strakker handhaven, en Rusland diplomatiek isoleren.";0;2023-11-30T20:25:56.000Z
"Wat een enorme opluchting dat de Nederlandse gijzelaar Ofir Engel is vrijgelaten (hieronder in grijze trui).

Mijn gedachten zijn direct bij zijn opa, die ondanks alles de moed erin hield en de kracht had met Kamerleden te spreken.

Groot compliment aan alle betrokken diplomaten! ";1;2023-11-29T22:22:35.000Z
"Asielzoekers meer laten werken heeft voordelen voor de asielzoeker zelf en de samenleving, maar brengt ook een groot risico met zich mee.

Het risico is dat asielzoekers die géén recht blijken te hebben op asiel, toch in Nederland mogen blijven.

Zij hebben immers tijdens de asielprocedure gewerkt, sociale rechten opgebouwd, zijn geïntegreerd etc. Daardoor kan de rechter oordelen dat het niet humaan is om diegene (met gezin) terug te sturen naar het herkomstland.

In dat geval wordt het asielsysteem een alternatieve route voor economische migranten. De asielprocedure rekken, ondertussen werken, en je mag toch blijven. Als dit gebeurt wordt de instroom nog hoger en loopt het asielsysteem nog meer vast.

Met dit risico heeft de rechter in haar uitspraak geen rekening gehouden.

Het is nu aan de Kamer en het kabinet om dit risico zoveel mogelijk te beperken. Daar zullen onze vragen en debatten met het kabinet op gericht zijn.";0;2023-11-29T13:25:51.000Z
"Welke dag heb je nou de kans om ons land veiliger te maken. Torenhoge belastingen te voorkomen. Onze eerste vrouwelijke premier te kiezen.

Vandaag is die dag! 

Stemmen voelde zelden zó belangrijk. Ga dus stemmen! 

P.S: En als je verstandig wilt stemmen, stem dan #VVD! ";1;2023-11-22T09:21:16.000Z
"We gaan door tot het laatste fluitsignaal! 

Vanavond met de @JOVDHvB in #Tilburg! 💪 ";1;2023-11-21T21:06:31.000Z
"Wat een leuke sprekersavond in #Kaatsheuvel!

Toevallig vond het plaats bij de boomkwekerij, waar ik als 15-jarige mijn eerste zomerbaantje deed.

Geweldig hoe het bedrijf in al die jaren is gegroeid. Dit ondernemerschap moeten we koesteren. Was mooi om weer even terug te zijn! ";1;2023-11-21T08:56:15.000Z
"Mijn eerste stappen in de politiek zette ik als 17-jarige bij de @JOVD.

Aanleiding was een economische crisis vanuit de VS die Nederland hard raakte.

Nog steeds heb ik dezelfde drijfveer: Nederland beschermen tegen dreigingen (Rusland, China) en crises (hoge asielinstroom) van buitenaf.

Lees hier mijn uitgebreide interview hierover voor de JOVD Driemaster 👉";1;2023-11-20T16:01:59.000Z
"De zoveelste reden waarom de #asielinstroom fors omlaag moet.

Volgens de laatste prognose heeft COA eind 2024 tussen de 44.000 en 113.000 (!) plekken nodig. Met zoveel onzekerheid blijft de chaos. 

Met alleen een spreidingswet blijft deze onzekerheid over het aantal benodigde plekken bestaan, maar wordt de chaos verspreid over alle gemeenten. 

Alleen met grip op de instroom lossen we dit op, en besparen we vele miljoenen aan dure asielopvang!";0;2023-11-20T14:12:42.000Z
"Kritiek op de Israëlische regering mag, antisemitisme is onacceptabel.

Steun uiten aan Palestijnen mag, steun aan Hamas is onacceptabel.

Een stevig statement mag, een kwetsende en bedreigende spreuk met genocidale connotatie is onacceptabel.

Het is allemaal niet zo moeilijk! ";0;2023-11-19T21:42:01.000Z
"De kroonprins van #Bahrein veroordeelt #Hamas ondubbelzinnig:

“De aanval van 7 okt was barbaars, afschuwelijk en willekeurig. Gijzelingen zijn niet ok en geen oorlogshandeling”

Leiders van islamitische landen (oa Erdogan) en de Global South kunnen hier een voorbeeld aan nemen! ";0;2023-11-19T15:25:54.000Z
"We moeten onze militaire beloften aan #Oekraïne nakomen.

Terwijl de #EU praat over vergezichten, levert het niet de beloofde 1 miljoen artilleriegranaten. Dit brengt Oekraïne op het slagveld in de problemen.

Meer prioriteit en slagvaardigheid zijn nodig! Bij @drKelderenCo vroeg ik hier wederom aandacht voor👇";0;2023-11-19T09:09:31.000Z
"Ook door wind en regen, kom je overal VVD’ers tegen! 

Vandaag o.a. in #Tilburg. Extra veel dank aan iedereen! 🧡💙 ";1;2023-11-18T17:15:55.000Z
"80% van de Nederlanders wil de #asielinstroom beperken.

Ook bij (centrum-)linkse partijen wil 36% tot 85% van de achterban dit. Toch weigeren linkse politici hiernaar te luisteren.

Laten we deze oproep van de kiezer niet negeren. Met een forse set maatregelen moet de asielinstroom na 22 november omlaag worden gebracht!";0;2023-11-18T13:47:48.000Z
"Eindelijk laat de NOS deze belangrijke cijfers zien!

Van asielzoekers is 70% na tien jaar nog in Nederland, terwijl dit voor arbeidsmigranten maar 24% is.

Hierdoor maken asielzoekers per saldo een veel groter deel uit van de immigratie dan vaak wordt voorgesteld (ca 30% ipv 11%).

Dit is één van de redenen waarom het omlaag brengen van de asielinstroom wel degelijk een groot effect heeft.";1;2023-11-18T10:48:30.000Z
"De Dag van de Ondernemer!

Hier in de regio zet ik ondernemers in het zonnetje met een chocolade letter O, van onze Oisterwijkse held Robèrt van Beckhoven.

Bedankt voor al jullie inzet! Jullie nemen risico, creëren banen, en zijn de ruggengraat van ons land! #DagVanDeOndernemer ";1;2023-11-17T13:26:54.000Z
"Het traditionele @BNR Buitenlanddebat!

Over #Israël, #Oekraïne, #Europa, en alles dat daarmee te maken heeft.

Om 15.00u bij BNR op de radio en later in de podcast! ";1;2023-11-16T13:44:13.000Z
"Vandaag op bezoek in #TerApel, #Emmen en #Hoogeveen.

Er zijn maatregelen genomen tegen #overlast door asielzoekers, zoals meer beveiligers, camera’s en de strenge locatie voor overlastgevers (HTL).

Maar het is niet genoeg. Zeker in Ter Apel is de overlast onhoudbaar. Omwonenden en winkeliers zijn het helemaal zat.

Een volgend kabinet moet de asielinstroom fors omlaag brengen, overlastgevers nog strenger aanpakken, en Nederland onaantrekkelijker maken voor veiligelanders. Het kan niet anders!

Veel dank aan de COA- en DJI-medewerkers voor het indrukwekkende werk op de HTL in Hoogeveen, de winkeliers en chauffeurs voor de open gesprekken, en alle VVD’ers voor de warme ontvangst.";1;2023-11-15T19:46:51.000Z
"Belangrijke bevestiging door de #VS.

Pentagon: ‘#Hamas runt een commando-centrum vanuit het Al Shifa ziekenhuis, ze hebben daar wapens opgeslagen’.

Dat is juridisch relevant, maar maakt onschuldige slachtoffers niet minder erg. Daarom roept de VS op daar nu niet te vechten. ";0;2023-11-14T20:51:14.000Z
"Schandalig als de EU deze belofte aan #Oekraïne niet nakomt.

De #EU kan eindeloos filosoferen over strategische autonomie, maar het gaat om dit soort concrete resultaten.

Zorg nu dat de productie van munitie en wapens écht fors wordt verhoogd. Wacht niet tot het te laat is! ";0;2023-11-14T12:10:19.000Z
"Sterkte aan alle kinderen en ouders hier in ons dorp #Oisterwijk, die hier vanochtend door geschrokken zijn. 

Hopelijk lukt het de politie om de verdachte snel te vinden. ";1;2023-11-14T10:00:00.000Z
"#Rusland bombardeert vandaag weer lukraak een ziekenhuis in #Cherson, terwijl Oekraïne geen enkele dreiging voor Rusland vormt (foto links).

#Israël bevecht de terroristen van #Hamas, die na de beestachtige afslachting militair opereren vanuit ziekenhuizen in Gaza en mensen inzetten als schild (foto rechts).

Iedere onschuldige burgerslachtoffer is even pijnlijk en verdrietig. Zeker als het om kinderen gaat. Dat moet zo goed als mogelijk worden voorkomen.

Om Hamas uit te schakelen is niet alles geoorloofd. Daarom is het belangrijk dat #Nederland en andere landen stevige druk uitoefenen om meer hulpgoederen toe te laten en burgerslachtoffers te voorkomen. Druk uitoefenen aan tafel is zinvoller dan alleen kritiek leveren vanaf de zijlijn.

Maar wat Rusland en Israël doen is wel fundamenteel verschillend. Israël verdedigt zich tegen terreur, Rusland valt aan met staatsterreur. Dat moeten we ons blijven realiseren.";1;2023-11-13T17:27:30.000Z
"Ook al is het weer nogal grijs en grauw, we kleuren de straten oranje en blauw!

Vandaag in #Boxtel en #Hilvarenbeek! 🧡💙

En zelfs in Hilvarenbeek veroveren we het Binnenhof 😉👇 ";1;2023-11-12T19:35:07.000Z
"Zonnetje, zaterdag, zeer gezellige VVD’ers: dus zin om campagne te voeren!

Vandaag in #Moergestel, in mijn mooie gemeente #Oisterwijk! 🧡💙 ";1;2023-11-11T13:13:10.000Z
"De hoge #asielinstroom valt NIET mee.

Ook volgens de nieuwste cijfers blijft de asielinstroom tussen de ca 45.000-65.000.

Dat is 1.5 tot 2 keer zo hoog als in normale jaren voor corona, en boven het niveau dat de IND aan kan (door een structureel tekort aan beschikbaar personeel).

Daardoor blijft het aantal benodigde opvangplekken alsmaar stijgen, en worden de problemen alsmaar groter.

In het verleden waren in de meeste jaren circa 30.000 bedden voldoende, en was het verstandig geweest om meer buffer aan te houden (bijv 10-20%).

Maar nu zijn al meer dan 60.000 (!) bedden nodig. En zonder maatregelen stijgt dat in 2024 door tot meer dan 80.000. Daar kan geen buffer tegenop.

En dat allemaal bovenop 100.000 Oekraïners, die ook allemaal een plek nodig hebben.

Daarnaast nemen de capaciteitsproblemen rondom woningen, onderwijs, zorg en politie alsmaar toe. De totale kosten van asielopvang rijzen de pan uit.

Voor asielzoekers is deze situatie ook ernstig. Zij moeten lang wachten, regelmatig verhuizen, en verblijven vaak in ondermaatse voorzieningen. Met zo’n hoge instroom kan Nederland niet aan de standaarden voor fatsoenlijke opvang voldoen.

Kortom, om uit deze crisis te komen MOET de asielinstroom omlaag. Er is geen andere optie. Dat laten de cijfers voor de zoveelste keer zien.";0;2023-11-10T15:44:36.000Z
"Zo is het exact!

#Kristallnacht #antisemitisme ";1;2023-11-09T18:49:51.000Z
"Interessant werkbezoek aan Schijndel en Sint-Oedenrode.

Hier zorgt de gemeente #Meierijstad zelf voor de opvang van Oekraïners en asielzoekers op kleinschalige locaties. En dat op een efficiënte manier.

Echter, dit is alleen vol te houden met behapbare aantallen. De rek gaat er steeds meer uit. Daarom moet er grip komen op de asielinstroom!

Weer ben ik onder de indruk van de tomeloze inzet van betrokken medewerkers, die al tijdenlang in crisis-modus werken. 

Dank aan de gemeente en aan de @vvd_meierijstad voor de ontvangst!";1;2023-11-09T10:32:16.000Z
"Leuke gespreksavond met de #JOVD #Eindhoven en #DenBosch.

Met een belangrijke boodschap: niet alleen immigratie maar ook emigratie is een probleem. Talentvolle Nederlandse studenten vertrekken namelijk naar het buitenland, omdat toonaangevende bedrijven zijn weggegaan.

Weer een zorgelijk signaal, dat laat zien hoe zuinig we moeten zijn op onze bedrijven!

P.S. En dat allemaal tijdens een Champions League wedstrijd van #PSV: wat een politieke diehards!";1;2023-11-08T21:37:39.000Z
"Het stopzetten van de levering van #F35 reserve-onderdelen zou #Israël vleugellam maken en #Nederland een onbetrouwbare partner.

Dat zou onwenselijk zijn. 

Juist nu Israel zich moet verdedigen tegen terrorisme (Hamas-Hezbollah), onze internationale veiligheid zo onder druk staat, en defensiesamenwerking van cruciaal belang is.

Ter achtergrond: Nederland doet sinds 2002 mee aan het internationale F35-programma, en heeft nu een distributiecentrum van waaruit reserve-onderdelen aan partnerlanden worden geleverd, waaronder Israël. 

Het is belangrijk dat Nederland blijft deelnemen aan dit F35-programma. Daarvoor moeten we internationale afspraken nakomen. 

Dat is in het belang van onze veiligheid en dat van partnerlanden. En laten we niet vergeten dat Israël het recht heeft zichzelf te verdedigen tegen de terreur van Hamas en Hezbollah.";1;2023-11-08T15:16:28.000Z
"Wat een mooie bijeenkomst in #Vught!

We hebben alles besproken: Israël, Oekraïne, China, de EU, grip op asiel en arbeidsmigratie etc. Maar ook mijn persoonlijke ervaringen in Den Haag.

Veel dank aan Albert Verlinde voor het goede gesprek! Dat smaakt naar een theatertour 😉… ";1;2023-11-08T08:52:44.000Z
"Wat een misplaatst stuk over de pogrom van #Hamas.

Pogrom = ‘Een uitbarsting van geweld en buitensporigheden tegen een deel vd bevolking, met name Joden’.

Hamas wil Joden in #Israël uitroeien, een minderheid in een vijandige regio. 7 okt was een pogrom, zonder mitsen en maren… ";0;2023-11-07T23:07:51.000Z
"Leuk debat op de middelbare school in #Boxtel.

‘Een basisinkomen, hoe gaan we dat ooit betalen?’ ‘Een Europees leger, dat gaat toch nooit werken?’

Mooi hoe veel scholieren realistischer zijn dan sommige politici! ";1;2023-11-07T17:51:23.000Z
"Niks leukers dan terug te zijn op mijn oude Universiteit van @TilburgU!

In een aula vol herinneringen een stevig debat over asiel, kernenergie en bestaanszekerheid. Met veel betrokkenheid van studenten.

Veel dank aan @FractieFront, Juribes en @sgtilburg voor de organisatie! ";1;2023-11-06T21:42:40.000Z
"Terwijl de aandacht naar Israël/Gaza gaat (en helaas minder Oekraïne), voert #China grote militaire oefeningen uit rond #Taiwan.

Dit vraagt van de #VS veel capaciteit ter afschrikking.

Weer laat dit zien waarom EU-landen zelf (via NAVO) meer moeten zorgen voor onze veiligheid! ";0;2023-11-06T15:13:18.000Z
"Het is vreemd dat bij pro-Palestijnse demonstraties wereldwijd niet meer anti-Hamas boodschappen te zien zijn.

#Hamas gebruikt gewone Palestijnen als menselijk schild, lokt met terrorisme harde tegenreacties uit van Israël, en verrijkt zichzelf ten koste van de bevolking.

Voor de route naar vrijheid in #Gaza is Hamas een wezenlijk obstakel.";0;2023-11-05T15:21:44.000Z
"Ondanks het grijze weer een kleurrijke campagne-ochtend in #DenBosch.

Eerst een goede gedachtewisseling over asiel, daarna veel mooie gesprekken op de markt.

Enorm veel dank aan de @bosschevvd voor al jullie inspanningen en enthousiasme, door weer en wind! 🙏 ";1;2023-11-04T13:24:06.000Z
"Goed debat over het Midden-Oosten.

Naast meningsverschillen ook eensgezindheid over: steun aan #Israël in het recht op zelfverdediging, meer humanitaire hulp naar #Gaza, harde lijn tegen #Iran, en stevig optreden tegen #antisemitisme.

Dank aan @CIDI_nieuws voor de organisatie! ";1;2023-11-03T10:30:26.000Z
"Het regime van #Iran is het grote kwaad achter de terreur op #Israël.

Deze #Hamas leider zegt het openlijk:

‘Iran gaf ons geld, wapens en expertise. Zij steunden ons met alles, waarmee we de vijand verpletterden’.

Alle Iraanse betrokkenen verdienen sancties en de #IRGC moet zsm op de EU terroristenlijst!";0;2023-11-02T15:55:25.000Z
"Tussen alle ellende gelukkig ook eens een klein beetje goed nieuws.

Hopelijk lukt het om de humanitaire corridors (hulpgoederen #Gaza in, buitenlanders en gewonden eruit) snel uit te breiden. ";1;2023-11-02T11:32:42.000Z
"Wat een stuitend interview met een prominent #Hamas ‘politicus’:

“Wij zullen de aanval van 7 oktober herhalen, keer op keer opnieuw… Israël moet worden vernietigd… Wij zijn er trots op mensen als martelaar op te offeren”

Dit toont wederom aan dat #Israël voor haar veiligheid niet anders kan dan Hamas fors verzwakken.

Israël moet zich daarbij houden aan het internationaal recht en onschuldige slachtoffers zo goed als mogelijk voorkomen.

Maar Hamas is een terreurorganisatie zoals IS, daarmee kan geen duurzame vrede worden gesloten.

De Gazanen hebben een andere vertegenwoordiger nodig. Om niet langer te worden gebruikt als menselijk schild en martelaar. En om te kunnen werken aan duurzame vredesoplossingen.";0;2023-11-01T11:33:47.000Z
"#Iran wordt voorzitter van het sociaal forum van de #VN mensenrechtenraad.

Het thema in 2023 is ‘de bijdrage van wetenschap, technologie en innovatie aan mensenrechten’.

En dat terwijl het wrede Iraanse regime haar eigen bevolking, #Israël, de regio en de wereld bedreigt met:
- De ontwikkeling van nucleaire wapens
- Geavanceerde raketten (o.a. via Hezbollah)
- Drones (o.a. via Rusland in Oekraïne)
- Cyberaanvallen
- Surveillance technologie
- Giftige gassen (om schoolmeisjes te vergiftigen)

Cynischer en krankzinniger wordt het niet!";0;2023-10-31T16:34:58.000Z
"In het debat over internationale veiligheid was gelukkig veel overeenstemming.

Over steun aan #Oekraïne, minder afhankelijkheid van #China, en meer investeringen in #Defensie.

Het wordt cruciaal dit met urgentie, prioriteit en realisme te gaan doen.

Veel dank aan de @Atl_Comm! ";1;2023-10-31T14:08:35.000Z
"‘We need signs of life’

Hartverscheurende gesprekken met familie en vrienden van de 240 gijzelaars uit #Israël. Al 24 dagen zitten zij in diepe angst en complete onzekerheid.

Internationale druk en aandacht zijn noodzakelijk om de gijzelaars zsm vrij te krijgen. ";0;2023-10-31T10:26:53.000Z
"Onthouden van stemming in de #VN was voor #Nederland inhoudelijk, politiek en diplomatiek de beste keuze.

Inhoudelijk:
- Fundamentele punten ontbraken in de resolutie: een veroordeling van de terreuraanval van #Hamas, het recht op zelfverdediging van #Israël, en een oproep om de gijzelaars direct vrij te laten
- Als Nederland de internationale rechtsorde serieus neemt, MOETEN deze punten erin zitten. Zo niet, dan is ‘onthouden’ op zijn plaats.

Politiek:
- Een meerderheid van de Kamer had zich uitgesproken vóór humanitaire pauzes en corridors, maar tegen een algeheel staakt-het-vuren (die Israël de mogelijkheid zou ontnemen met militaire middelen Hamas te verzwakken en gijzelaars te bevrijden). 
- Door te ‘onthouden’ volgde het kabinet de uitkomsten van een urenlang Kamerdebat. Lijkt me wel zo democratisch.

Diplomatiek:
- Door op te komen voor zowel het recht op zelfverdediging van Israël als de (humanitaire) rechten van Palestijnen, blijft Nederland met beide kanten in gesprek. En kan Nederland als partner ook kritische boodschappen overbrengen.
- Het is effectiever om te kunnen bemiddelen en kritisch met beide kanten te spreken, dan alleen langs de zijlijn te roepen (zoals bijvoorbeeld België). Het is niet voor niets dat premier Rutte als eerste westerse leider een bezoek kon brengen aan Netanyahu én Abbas.

Laten we deze discussie afronden en vooruit kijken. Het vinden van een goede balans tussen het recht van Israël om Hamas te verzwakken en de humanitaire rechten van gewone Palestijnen is ingewikkeld genoeg.";1;2023-10-31T07:44:53.000Z
"Zeer verontrustend dat de aandacht voor #Oekraïne dreigt te verslappen.

Dit is precies wat #Rusland en #Iran willen: verdeeldheid in het Westen, minder focus op Oekraïne.

Juist nu Oekraïne het moeilijk heeft op het slagveld en het counter-offensief tegenvalt, is het zo belangrijk een nieuw plan te ontwikkelen.

Belangrijke vragen zijn:
- Hoe gaat Oekraïne weer militair de overhand krijgen?
- Hoe gaan Europese landen de productie van wapens en munitie substantieel verhogen?
- Hoe gaan we de bevroren Russische tegoeden eindelijk kunnen inzetten?
- Welke structurele veiligheidsgaranties kunnen we Oekraïne geven?

Allemaal vragen die snel moeten worden beantwoord. Dat vereist onze niet aflatende aandacht.

Goed gesprek hierover met @dkaleniuk! 🇺🇦";1;2023-10-30T12:32:01.000Z
"Weerzinwekkende beelden van steeds enger #antisemitisme.

In Dagestan (zuid-#Rusland) bestormt een losgeslagen menigte het vliegveld, jagend op Joden in een vlucht vanuit #Israël.

We kunnen dit niet krachtig genoeg veroordelen. Consequent, steeds opnieuw.

Kritiek op Israël mag, Jodenhaat nooit!

En laat #Poetin eerst zijn eigen land eens de-nazificeren…";0;2023-10-29T20:26:14.000Z
"Gezellige bijeenkomst vandaag met #VVD kandidaten en leden uit #Brabant!

Met @ThierryAartsen, @Daandekort92, @MartijnBuijsse, @annevanberlo en Ilona Klerks.

We gaan met veel enthousiaste VVD’ers Brabant weer oranje-blauw kleuren de komende weken! 🧡💙 ";1;2023-10-28T19:23:51.000Z
"Nogal wat ophef over de stemming in de #VN, waar #Nederland zich begrijpelijkerwijs onthouden heeft van stemming.

Natuurlijk is Nederland voor een humanitaire pauze en een snelle levering van hulpgoederen, zoals onze VN-ambassadeur heeft toegelicht in de stemverklaring.

Echter, in de resolutie zat geen veroordeling van #Hamas, terwijl de gruwelijke terreuraanval pas 20 dagen geleden plaatsvond. 

Ook zegt de resolutie niks over Israël’s recht op zelfverdediging en de tijdelijkheid van humanitaire pauzes, terwijl #Israël militaire middelen moet kunnen blijven inzetten om Hamas te verzwakken en gijzelaars te bevrijden.

De resolutie heeft geen dwingend karakter, het is puur een politiek en diplomatiek signaal.

Terecht dat Nederland het signaal afgeeft dat humanitaire corridors hoognodig zijn, maar dat de brute terreur van Hamas moet worden veroordeeld en Israël het recht heeft op zelfverdediging.

Daarom niet ‘voor’ of ‘tegen’ de resolutie, maar ‘onthouden’. Een juiste balans.

P.S: Nederland doet hiermee hetzelfde als o.a. Australië, Canada, Denemarken, Estland, Finland, Duitsland, Japan, Zweden en het VK. Geen verkeerd rijtje om tussen te staan…";1;2023-10-28T12:47:01.000Z
"Mijn interview in Trouw over hoe de VVD grip wil krijgen op migratie.

Door onzorgvuldig formuleren van mijn kant lijkt het of ik een standpunt inneem over toekomstige coalitievorming. Dat was niet de bedoeling en is niet aan mij. ";0;2023-10-26T08:00:40.000Z
"Joden in Nederland en Europa worden bedreigd, #antisemitisme neemt vreselijk toe.

Dit is onacceptabel en moet ook Europees krachtig worden veroordeeld.

De motie van @UlysseEllian en mij is unaniem aangenomen. Een stevig signaal van de Kamer dat we de Joodse gemeenschap steunen! ";1;2023-10-25T13:14:15.000Z
"Het geopolitieke verkiezingsdebat van de @JongeAtlantici!

Goede discussie over grote thema’s: Oekraïne, China, Israël-Palestijnen, hervorming EU, samenwerking met VS, migratiedeals, en meer investeringen in Defensie.

Mooi om de sterke betrokkenheid van studenten hierop te zien! ";1;2023-10-23T19:42:26.000Z
