Posts;Labels;date_created
"@kamerplant020 @D66 Het vliegverbod is inmiddels ingesteld. Vanwege het virus.

En 2020 brak het warmterecord.

Ik zou zeggen: wees geen kamerplant.";0;2020-12-21T21:39:36.000Z
Voor alle reizigers die nu gestrand zijn in het Verenigd Koninkrijk en Zuid-Afrika wil D66 een luchtcorridor, waarin ze kunnen reizen met tweemaal een negatieve test binnen 5 dagen voorafgaand aan de vlucht. Zo kunnen we veilig Nederlanders repatriëren. 2/2;1;2020-12-21T21:38:17.000Z
"Lees net dat het kabinet een vliegverbod voor Zuid-Afrika heeft ingesteld. Helaas verstandig!

Volgende stap: contact leggen met reizigers die vanuit Zuid-Afrika zijn ingereisd laatste weken, en allemaal bij aankomst op Schiphol niet getest zijn. 1/2

";0;2020-12-21T21:37:08.000Z
@Iljaklink Maar: hoe sta jij in Broodje Mario?;1;2020-12-21T19:08:10.000Z
@Iljaklink Nou ja, dat was meer het blokuur geschiedenis.;0;2020-12-21T19:07:55.000Z
Ja😋! Dat was mooi. Tussenuur na blokuur geschiedenis: snel de Oudegracht af racen voor broodje Mario. #nostalgietweet @Iljaklink ;1;2020-12-21T19:05:59.000Z
@Judith72 @thomasverwer @twitherman Klopt;1;2020-12-21T17:23:14.000Z
@Judith72 @twitherman Alle begrip daarvoor😎. Ik zal volgende keer meerdere foto’s ingezoomd plakken.;1;2020-12-21T17:06:48.000Z
"“De kennis die we hebben suggereert dat de tweede golf in Zuid-Afrika aangedreven wordt door deze nieuwe variant van het virus”, aldus de Zuid-Afrikaanse regering. 

Duitsland en Zwitserland hebben nu vliegverbod. D66 roept op snel ook hier te besluiten. ";0;2020-12-21T16:27:37.000Z
@twitherman Mee eens. Dat hebben we ook bepleit in motie met de VVD vorige week. En wordt nu aan gewerkt door minister Van Nieuwenhuizen. Maar is voor deze week geen oplossing, want zal pas volgend jaar ingevoerd kunnen worden.;1;2020-12-21T15:56:56.000Z
@Judith72 @twitherman Die vraag zit er ook in! ☝🏻( Snap dat de letters wel erg klein zijn);1;2020-12-21T15:53:58.000Z
"Een zekere Britse staatsman zou zeggen: “Seldom before was so much owed by so many to so few.”

De wetenschap levert dit jaar een Olympische prestatie.
";1;2020-12-21T14:19:36.000Z
"Vanavond vertrekken vluchten uit Johannesburg en Kaapstad naar Nederland. Duitsland heeft daarvoor een vliegverbod. 
Voor vanavond willen wij duidelijkheid over vliegverbod van Zuid-Afrika naar Nederland. Dat en andere vragen over reizen in het corona-SO met het kabinet vandaag👇 ";0;2020-12-21T11:21:47.000Z
"@EstherHabers Wat verschrikkelijk verdrietig... Dat is absoluut een noodzakelijke reis. 

Ja, ons voorstel gaat niet over uitgaand verkeer. En we vragen vandaag ook aan de regering hoe we reizigers die gestrand zijn veilig (met meerdere tests) terug kunnen halen.";1;2020-12-21T11:17:38.000Z
@rschuur_aero @Schiphol Dat geldt niet voor Nederlanders en andere EU-burgers, en dat is leeuwendeel van de passagiers.;0;2020-12-21T10:27:47.000Z
@sehof Dat kunnen we wel, en dat bepleiten wij ook. Afgelopen week is voorstel D66 en VVD aangenomen, en ook Schiphol wil graag wél alle reizigers uit risicogebieden (bijna hele wereld nu) kunnen testen. Hoop dat ministerie VWS snel gaat uitvoeren.;1;2020-12-21T08:48:27.000Z
@ytekedejong Inwoners van Zuid-Afrika moeten negatieve test overleggen voordat ze instappen. EU-burgers niet, en in het geval van Nederland kunnen ze zonder test doorlopen op Schiphol. Quarantaine wordt - volgens het RIVM - door 30% van de reizigers ook in acht genomen. Zekere voor onzekere.;0;2020-12-21T08:47:22.000Z
"Duitsland beperkt vluchten naar Zuid-Afrika vanwege de agressieve virusmutatie. 

Nederland niet, en zometeen komt de Boeing 777 uit Johannesburg weer binnen. EU-passagiers kunnen zonder test binnenlopen. 

D66 wil dat met spoed een vliegverbod aan het RIVM wordt voorgelegd. ";0;2020-12-21T08:31:55.000Z
@MvanDusseldorp @Springbokx @ytekedejong @KLM @easyJet @Eurostar @telegraaf @suzanne_GL Way ahead of you!;1;2020-12-20T11:39:41.000Z
België legt vanaf vanavond treinverkeer stil. Dan kunnen de treinen ook niet naar Nederland. De vraag is waarom ferry's door zouden kunnen, en of het niet verstandig is reizigers die vandaag aankomen te laten testen. ;0;2020-12-20T11:04:42.000Z
@MvanDusseldorp @Springbokx @ytekedejong @KLM @easyJet @Eurostar @telegraaf @suzanne_GL ;1;2020-12-20T11:39:41.000Z
@SA_Nijhuis Ongeacht besmettingsgevaar in boot, trein of vliegtuig: gaat erom dat mensen met het virus hierheen reizen en huisgenoten, met kerst familie en mogelijk op werk anderen tegenkomen.;0;2020-12-20T08:29:10.000Z
"Begrijpelijk dat nu het paardenmiddel van vliegverbod wordt gebruikt. 

Dit roept wel de vraag op waarom per trein, boot en auto iedereen zonder zelfs maar getest te worden van het VK naar NL kan blijven komen. Het virus reist niet exclusief per vliegtuig. ";1;2020-12-20T07:58:02.000Z
"@Paulslettenhaar Jonge Britten kozen in meerderheid met flinke marge voor bij de EU blijven. 

Veel ondernemers denk ik ook, maar daar heb ik geen cijfers van gezien.

Hoe dan ook: we zijn het eens dat de Brexit een drama is. Voor studenten, voor ondernemers, voor alle Britten en heel Europa.";0;2020-12-19T18:58:40.000Z
@Paulslettenhaar OK, uitleg: de meeste Britse studenten van nu mochten destijds niet eens stemmen.;0;2020-12-19T18:49:38.000Z
@frankahummels Gefeliciteerd!!!;1;2020-12-19T17:12:41.000Z
@ChrisNeuvel Referendum was zomer 2016. De meeste studenten mochten toen echt niet stemmen.;0;2020-12-19T09:30:58.000Z
Maak Britse studenten niet het slachtoffer van een Brexit waar zij nooit voor gekozen hebben🔥🇪🇺 ;0;2020-12-19T09:19:51.000Z
@plaaggeest1000 Bijzondere respons voor iemand die al vier keer dezelfde vraag negeert. Wie bent u?;0;2020-12-17T21:12:00.000Z
Nederland telt allicht niet 17 miljoen virologen, maar het volledige restant van het ledenbestand van Forum voor Democratie rekent zich er wel toe. ;1;2020-12-17T20:57:04.000Z
@plaaggeest1000 OK. Dat zouden uw ouders zeggen. En de vraag was: wie bent u?;0;2020-12-17T20:44:07.000Z
@plaaggeest1000 Is het niet beetje gek om anoniem alles en iedereen voor rotte vis uit te maken? Is toch wat sterker als je dan gewoon zegt wie je bent? Het publieke debat is geen gemaskerd bal.;0;2020-12-17T20:30:14.000Z
@Rixt_de_Jong Snap ik! Idee is dat nog tijdens de lockdown deze tests bij tentamens in de toetsperiode lessen kunnen opleveren om ook weer meer fysiek college mogelijk te kunnen maken.;1;2020-12-17T20:27:25.000Z
@plaaggeest1000 Maar wie bent u?;0;2020-12-17T19:36:09.000Z
"@plaaggeest1000 Voorstel van de verenigde universiteiten, D66 &amp; GroenLinks en gesteund door bijna de hele Tweede Kamer.

Wie bent u trouwens?";1;2020-12-17T19:24:14.000Z
"Mooi! Deze motie van Jesse Klaver en Rob Jetten is net aangenomen. Ruimte voor universiteiten en hogescholen om met testlocaties ervoor te zorgen dat meer studenten fysiek tentamen kunnen doen. Wat lucht voor de opgehokte studenten. 
";1;2020-12-17T17:56:21.000Z
Zometeen op radio 1 bij @staxentoine  over dumpprijzen voor tickets naar coronabrandhaarden. En wat we daaraan moeten doen. ;0;2020-12-17T14:08:35.000Z
"@MvanDusseldorp @jhasselaar @CvNieuwenhuizen Zeker. En in dit geval ook handig;)";1;2020-12-17T11:20:39.000Z
@jhasselaar @CvNieuwenhuizen Goed punt;1;2020-12-17T09:35:08.000Z
"Dit is waarom we meer actie van de minister nodig hebben. Nederlandse bedrijven als Tui, Corendon en Transavia schrappen nu vakantievluchten. 

Ondertussen lanceert Ryanair een uitverkoop van vliegende kiloknallers. Een middelvinger naar iedere zorgverlener in Europa. ";0;2020-12-17T09:13:17.000Z
Heel goed. En dat terwijl dit bedrijf er financieel zeker niet goed voorstaat. Dat de reissector het loodzwaar heeft en dit soort besluiten lof verdienen mag ook gezegd worden. ;1;2020-12-16T21:24:34.000Z
"Elf partijen willen opheldering over drukte Schiphol.
";0;2020-12-16T20:18:15.000Z
"@JelleDaalderop @suzanne_GL @remcovvd @MustafaAmhaouch @dijkvangijs @CemLacin @eppobruins @CvanBrenk @chris_stoffer @HenkKrol @FemkeMerel @KLM @KLM jullie messenger team heeft de boodschap nog niet helemaal begrepen. Een negatief reisadvies tijdens een lockdown op het dieptepunt van een pandemie vertaal je niet in ""u kunt gerust op vakantie."".";0;2020-12-16T12:56:20.000Z
Prachtberoep💚 ;1;2020-12-16T11:54:24.000Z
En per abuis staat @LammertvanRaan hier niet bij! Deze oproep komt dus van 124 Kamerleden.;0;2020-12-16T10:42:50.000Z
"Kamervragen! Over niet naleven van coronaregels Schiphol, reisadviezen en testen reizigers met collega’s @suzanne_GL(GL), @remcovvd(VVD), @MustafaAmhaouch(CDA), @dijkvangijs(PvdA), @CemLacin(SP), @eppobruins(CU), @CvanBrenk(50plus), @chris_stoffer (SGP), @HenkKrol &amp; @FemkeMerel ";0;2020-12-16T10:14:04.000Z
@ytekedejong @suzanne_GL Voor wie actief vakanties promoot naar risicogebieden. Veel aanbieders helpen mee onderdeel te zijn van de oplossing, en uiteindelijk is dat ook in hun belang.;1;2020-12-15T20:18:41.000Z
"@suzanne_GL Weinig denk ik. Maar Gran Canaria is Spanje. En ja, ook Spaanse wetenschappers doen vaccinonderzoek👇. 

Ontmoedig het reizen, pak de vakantie-aanbieders aan. Hou vliegverbod achter de hand. Dat zijn we eens. Maar 'alles op rood' is onzinvoorstel.

";0;2020-12-15T19:52:38.000Z
@suzanne_GL Dus je wilt Spanje op rood zetten?;0;2020-12-15T19:49:33.000Z
@peterverhaar @DevliegerErik @suzanne_GL @emirates Dat is het fijne van Emirates, zeker.;1;2020-12-15T19:48:32.000Z
@peterverhaar @suzanne_GL @emirates Het gaat niet om de vlucht, gaat om het reisdoel. Bij Sunair naar Bodrum ligt dat er redelijk dik bovenop.;0;2020-12-15T19:44:42.000Z
@martinm59 @suzanne_GL Stuk minder dan er nu vliegen! ;0;2020-12-15T19:36:53.000Z
@Fl_TegenGeluid @suzanne_GL @MinPres 'Rood' is in de Nederlandse systematiek gewoon voor een gebied waar helemaal niemand heen moet. Klinkt leuk om te zeggen dat je de hele wereld op rood wilt zetten, maar betekent dat je zegt dat onderzoekers, diplomaten, artsen... ook niet meer kunnen reizen.;0;2020-12-15T19:36:00.000Z
@peterverhaar @suzanne_GL @emirates Hangt ervan af of je aan boord gaat douchen.;1;2020-12-15T19:34:03.000Z
"@suzanne_GL 'Rood' betekent: niet reizen. Gebruiken we voor oorlogsgebieden bijvoorbeeld.

Maar mensen die vaccinonderzoek doen, medicijnen verspreiden, onderhandelen over Brexit... moeten wel kunnen reizen. Of niet?

Gaat erom dat alléén noodzakelijke reizen gemaakt worden.";0;2020-12-15T19:25:16.000Z
"Dit is tenminste duidelijk. Na anderhalve maand wordt het reisadvies in lijn gebracht met de oproep van de premier om niet op vakantie te gaan. 
";0;2020-12-15T19:23:04.000Z
"Goede stap. 
";1;2020-12-15T16:41:21.000Z
@FlyingDutchBlog Die staan op oranje omdat Nederlanders er in principe niet welkom zijn (uitzonderingen daargelaten).;0;2020-12-15T13:48:28.000Z
@FlyingDutchBlog Je kunt je inderdaad afvragen of het kleurcodesysteem zich goed leent voor een pandemie. Reisadviezen waren normaal vanwege je eigen veiligheid, maar bij een virusuitbraak gaat het ook - of juist - om veiligheid anderen.;1;2020-12-15T13:47:48.000Z
"@PhOverkleeft Betere definitie van essentieel zou wel goed zijn!

Geboekte tickets: luchtvaartmaatschappijen zijn momenteel erg flexibel met verschuiven/vouchers, reisorganisaties boeken om. Maar als je al eerder boekte naar oranje gebied is het eigen risico.";1;2020-12-15T13:46:38.000Z
"Trots!🔥🔥🔥 Een CO2-heffing en een vliegtax. Terwijl dit kabinet de loonbelasting verlaagde. 

Forse, belangrijke en zwaarbevochten stappen naar de groene economie die Nederland nodig heeft! ";1;2020-12-15T13:26:03.000Z
"@hasbakker Vakantie: eens. Daarom ook voorstel voor deze maatregelen.

Schiphol dicht: mogen dokters, wetenschappers, diplomaten, mensen die afscheid willen nemen van een geliefde niet reizen?";0;2020-12-15T13:17:59.000Z
@JeroenGerritsen Ja, reizen boeken voor na half maart mocht dan wel, was mijn begrip.;1;2020-12-15T12:01:07.000Z
@clemmiebloem1 Wat mij betreft moeten daarvoor zelfde testregels gaan gelden.;0;2020-12-15T11:20:58.000Z
"Tenslotte: reizen kán veilig, zoals met ‘air corridor’ Amsterdam-Atlanta. Daarin worden mensen getest vooraf en bij aankomst. Nog steeds geldt eigen risico qua reisbeperkingen. In de lente zouden we zo veilig reizen weer op kunnen starten. 11/11
";1;2020-12-15T11:16:56.000Z
Vanaf vandaag geldt - door voorstel D66 en VVD - een testverplichting voor wie Nederland in wil van buiten de Europese Unie. Die plicht geldt nu niet voor Nederlanders. Daarom belangrijk terugkerende reizigers te testen. 10/11 ;0;2020-12-15T11:15:38.000Z
"Daarnaast: regel testbeleid voor reizigers. Volgens virologen zijn vakanties een extra risico omdat mensen dan meer in aanraking komen met anderen. 

Er is genoeg testcapaciteit: laat reizigers bij terugkomst meteen testen. 9/11
";1;2020-12-15T11:13:35.000Z
Laat regering duidelijk zijn over de consequenties: wie tegen het reisadvies in op vakantie gaat, doet dat voor eigen rekening en risico. 8/11;0;2020-12-15T11:13:09.000Z
"Dat vliegverbod was niet absoluut, nog steeds gingen een aantal vluchten die kant op wanneer nood aan de man was. 10 keer minder dus. 

Oftewel: Dat instrument kunnen we zo nodig weer uit de gereedschapskist halen. 7/11";0;2020-12-15T11:12:42.000Z
"Ten tweede: minister Van Nieuwenhuizen zegt vaak dat ze geen instrument heeft om vakantievluchten te remmen. Klopt niet helemaal. 

In het voorjaar – toen IC’s dreigden te overstromen -  stelde zij vliegverboden in naar Oostenrijk, Italië en Spanje. 6/11

";0;2020-12-15T11:12:02.000Z
Oplossing is simpel: zorg dat de premier en de minister van Buitenlandse Zaken voortaan hetzelfde reisadvies geven. 5/11 ;0;2020-12-15T11:10:30.000Z
"Gevolg: reisorganisaties gingen massaal vakanties naar Curaçao verkopen na oproep Rutte. 

Inmiddels teveel besmettingen daar, dus boeken ze mensen om naar Canarische eilanden ‘vanwege het positieve reisadvies’. Wat dan weer niet OK is volgens Rutte. 4/11 ";0;2020-12-15T11:09:35.000Z
"D66 wil de halfhartigheid uit het reisadvies. Duidelijk maken wat van mensen verwacht wordt. Nu zegt premier Rutte: boek tot half maart géén vakantie, behalve in Koninkrijk. Buitenlandse Zaken zegt: Canarische eilanden zijn geel gebied, kan je dus heen. 

Niet te volgen! 3/11 ";0;2020-12-15T11:06:46.000Z
"Schiphol dichtgooien kan, maar dit betekent dat dokters, onderzoekers niet meer kunnen reizen en mensen niet naar zieke familie kunnen. 

Duidelijk is dat flinke piek in vluchten naar bijv. Turkije en Portugal niet allemaal die categorie zijn.. 2/11

";0;2020-12-15T11:05:02.000Z
"Ik hoor veel: “Gooi Schiphol dicht tijdens lockdown.” 

Die oproep snap ik, maar essentiële reizen moeten door kunnen gaan. 

D66 wil duidelijker reisadvies, vliegverbod als optie én goed testbeleid voor reizigers. #draadje

";0;2020-12-15T11:03:30.000Z
@Peter26311848 Als er zoveel Peters zijn dat jij nummer 26311848 bent, dan zit daar wel wat in.;1;2020-12-14T20:20:47.000Z
Goed dat dit voorstel van D66 en VVD wordt uitgevoerd. Nu ook snel invoeren voor reizigers van binnen de EU én testen van reizigers bij aankomst op Schiphol mogelijk maken. ;1;2020-12-14T16:51:50.000Z
En maak reizen sneller veilig! Amsterdam-Atlanta is nu een reiscorridor met tests vooraf en bij aankomst. Maar wie terugkomt van vakantie uit oranje gebied wordt nog steeds niet vooraf of op het vliegveld getest. De testcapaciteit is er nu: tijd om dat te regelen. 3/3;1;2020-12-14T08:42:38.000Z
Daarnaast: de ene reisorganisatie houdt zich aan de reisadviezen (van MinBuZa), de andere ticketsite verkoopt zonder waarschuwing tickets naar oranje gebieden en stuurt mensen dus naar onzekere bestemming. Spreek ze aan, maak afspraken. 2/3;0;2020-12-14T08:41:16.000Z
"Hier is leiderschap nodig. Allereerst door  einde te maken aan rommelige reisadviezen. Premier zegt: ""Niet naar het buitenland."" Buitenlandse Zaken zegt: ""Je kan naar de Canarische eilanden.""  1/3
";0;2020-12-14T08:39:48.000Z
"Als je sommige politici hoort lijkt het alsof er jaarlijks honderdduizenden vluchtelingen binnenkomen.

Dat is onzin! Nederland ís een migratieland, maar slechts 10-15% van de nieuwkomers is asielmigrant. 

Nuchter advies van de WRR.

";0;2020-12-14T08:28:03.000Z
@RuudHteB @marianneschuurm @CvNieuwenhuizen @2eKamertweets Met je eens dat het niet handig is dat de burgemeester suggereert dat mensen niet besmettelijk zijn simpelweg omdat ze een gezondheidsverklaring hebben ingevuld. Veel mensen zonder klachten testen tegenwoordig na melding corona-app, en opvallend vaak positief.;0;2020-12-13T21:02:52.000Z
"Vandaag en gisteren wéér beelden van onze nationale luchthaven die - terecht - horeca-ondernemers en cultuurmakers tot wanhoop drijven. 

We hebben nog niets van de Schiphol-minister gehoord. Dat is nu wel nodig! ";0;2020-12-13T16:11:34.000Z
"@MvanDusseldorp @CvNieuwenhuizen Ga er voor het gemak even vanuit dat ik weet wat 'transit' betekent.

Mijn punt is dat je suggereert dat al deze mensen PCR-test hebben. Voor bestemming NL geldt die vereiste niet, en kan me niet voorstellen dat NL de enige is.";0;2020-12-12T21:17:28.000Z
@VranqueNVrij @JanCastenmiller Schiphol heeft dit gewoon bevestigd hoor.;0;2020-12-12T21:15:44.000Z
"@MvanDusseldorp @CvNieuwenhuizen Waarom is dat relevant voor de vraag of de coronaregels moeten gelden?

Overigens: PCR met negatieve uitslag voor NL momenteel niet nodig, kan me niet voorstellen dat NL echt de enige is.";0;2020-12-12T21:14:06.000Z
@PVersteeg1 Weet niet waar te beginnen, maar ik verwijs maar even naar reactie van Schiphol zelf: ;0;2020-12-11T21:30:05.000Z
@TotallyAnders @jan_salden @EdwinvBreukelen @RTLnieuws ;1;2020-12-11T21:29:04.000Z
"@WhiteangelBe Dat is een ander filmpje. En dat toont aan dat dit vaker gebeurt. Precies het probleem.

En mocht je dat niet willen geloven: Schiphol heeft de beelden van vanochtend ook erkend.";0;2020-12-11T21:28:11.000Z
De beelden van opeengepakte reizigers zijn een mep in het gezicht van zorgverleners, cultuurmakers, horeca-ondernemers en ons allemaal. Het gebeurt echt te vaak. Minister van Nieuwenhuizen: doe iets. ;0;2020-12-11T20:07:28.000Z
@PetradeMunck @AntoonKanis Ja beelden zijn van vanochtend.;1;2020-12-11T19:37:04.000Z
"@BramFokke @JanCastenmiller @Gerwin030 RTL net gesproken. Beelden zijn van vanochtend, en ze hebben het gecheckt met foto’s van vanochtend uit andere hoek.

In reactie erkent schiphol dit probleem ook.";0;2020-12-11T19:36:10.000Z
@M_the_Lion RTL net gesproken. Beelden zijn van vanochtend, en ze hebben het gecheckt met foto’s van vanochtend uit andere hoek.;0;2020-12-11T19:35:28.000Z
@FrankSchoonbeek @EstherSteeg @RTLnieuws RTL net gesproken. Beelden zijn van vanochtend, en ze hebben het gecheckt met foto’s van vanochtend uit andere hoek.;0;2020-12-11T19:35:19.000Z
@frankoostdam Goed dat je dat zegt Frank! Reizen weer op gang brengen kan alleen als het veilig is. Regels volgen, testen.;1;2020-12-11T19:33:54.000Z
@EstherSteeg RTL net gesproken. Beelden zijn van vanochtend, en ze hebben het gecheckt met foto’s van vanochtend uit andere hoek.;0;2020-12-11T19:32:38.000Z
@EstherSteeg @NLHank @MinPres @hugodejonge @RTLnieuws Dat is toch echt een ander filmpje.;1;2020-12-11T19:08:45.000Z
@NonnoLeon @AntoonKanis @EvergreenNl @tom_van_engelen @RobJetten @loestendolle @TjeerdD66 @Vera_Bergkamp @svanweyenberg @swsjoerdsma @hannekevdwerf @Sneller @advocaatsmeets Wikipedia zegt ‘t, dus is het waar😉.;1;2020-12-11T19:05:53.000Z
@FrankSchoonbeek @EstherSteeg Graag... want dat zou betekenen dat RTL een oude opname verspreidt. Dat lijkt mij toch niet.;0;2020-12-11T18:55:22.000Z
@JanCastenmiller Ik ga ervan uit dat RTL Nieuws geen oude beelden gebruikt in een liveblog/tweet van een half uur geleden.;0;2020-12-11T18:45:22.000Z
"Dat Schiphol het in het voorjaar af en toe niet in de hand had is nog begrijpelijk.

Dat de coronaregels nu - met nota bene stijgende besmettingen - zo aan de laars gelapt worden is een klap in het gezicht van ons allemaal. Hier wil ik dinsdag de minister vragen over stellen. ";0;2020-12-11T18:43:11.000Z
"Goed dat dit voorstel van ⁦@harryvdmolen⁩ en mij nu door de ministerraad is.

Ruimte voor hogescholen en universiteiten om te loten ipv toetsen die bij peperdure bureaus getraind kunnen worden. Veel dank aan ⁦@DeGnskStudent⁩ ⁦&amp; @KNMG⁩! ";1;2020-12-11T15:34:59.000Z
"Zijn het de introductie van homovrije zones?

Het verbieden van adoptie door koppels van gelijk geslacht?

Wat is de reden dat Wilders zo graag wil dat Nederland ‘een premier als Orban’ krijgt? ";0;2020-12-10T14:36:55.000Z
@AdenVos @denieuwsbv @Dave_Ensberg @Ruudsters Je citeert nu @Dave_Ensberg. Onze stemmen lijken op elkaar natuurlijk. Dave is CDA’er en hield een prima pleidooi.;1;2020-12-10T11:33:22.000Z
Zometeen bij de Nieuws BV over het plan voor een nationaal coördinator racisme en discriminatie. ;1;2020-12-10T11:08:09.000Z
@rubenkoops @parool Gefeliciteerd!!!;1;2020-12-10T09:42:51.000Z
@CarolineVerduin @Oli4Schmidt ORS! Heel belangrijk voor baby’s en dreumessen.;1;2020-12-10T07:36:15.000Z
"@TwijfelBewaren @wierdduk Want racisme doet er niet toe als de buren racistischer zijn?

Vreemde denktrant...";0;2020-12-09T22:04:15.000Z
@nielsmathijssen @advocaatsmeets Volgens Willem Wever niet. Maar de discriminatiegrond maakt niet uit. Kan natuurlijk ook omdat iemand wit is, alleen komt dat in Nederland erg weinig voor. ;0;2020-12-09T21:28:29.000Z
@F_azarkan @DenkNL @RobJetten We hadden hetzelfde idee in hetzelfde debat. Hebben elkaar gesteund. Lijkt me mooi. Vanochtend noemde ik jou dan ook met naam in deze tweet. En voor dit radio-interview was je ook nog uitgenodigd, maar ging je niet. Geen enkele reden dus voor deze uithaal. ;0;2020-12-09T21:14:49.000Z
@mug_willem @D66 @wierdduk Misschien even de moeite nemen die 9 minuten radio terugluisteren. Daarin heb ik het veel over antisemitisme. En in Nederland schrijven we samenstellingen aan elkaar.;0;2020-12-09T21:06:03.000Z
"Plan @D66 voor een Nationaal Coördinator racisme &amp; discriminatie kreeg een meerderheid en wordt uitgevoerd! 

Ik ging erover in debat met @wierdduk, die racisme in Nederland geen issue vindt. 

Mijn boodschap: laten we elke dag discriminatie tegen gaan!👇
";1;2020-12-09T20:59:32.000Z
"Het leven van een miljoen studenten is nu bijna elke dag hetzelfde: eat, sleep, zoom, repeat.

Zet sneltesten in om in januari al tentamens fysiek te kunnen doen.
";1;2020-12-09T15:36:31.000Z
@Kersb @roelsint Het is wel goed idee, omdat anti-discriminatiebeleid nu in feite gemaakt wordt door verschillende departementen.;1;2020-12-09T13:58:29.000Z
"Er komt een Nationaal Coördinator Discriminatie en Racisme! 
Belangrijke wens van ⁦@D66⁩ en ⁦@F_azarkan⁩ om ervoor te zorgen dat racisme niet van de agenda kan verdwijnen en we in Nederland altijd vechten voor gelijke kansen.  ";1;2020-12-09T06:40:14.000Z
Heel mooi aanbod van de universiteiten! Morgen doen D66 en GroenLinks in het coronadebat het voorstel dit te omarmen en in januari deze sneltesten in te zetten bij een aantal tentamens en onderwijslocaties. ;1;2020-12-08T20:43:27.000Z
"De premier op 4/11: “Ga niet op reis, behalve naar Curaçao.”

November: reisorganisaties zien run op reizen naar Curaçao.

Maand later: besmettingsgetal zo hoog dat reizen naar Curaçao wordt ontraden.

Dat roept vragen op. 
En verzoek om eindelijk te gaan testen op Schiphol!👇🏼 ";0;2020-12-08T17:19:30.000Z
.@hugodejonge Op Curaçao nu grootste aantal besmettingen sinds start van de pandemie. De vluchten naar Curaçao zitten vol. Wie erheen gaat moet een negatieve test overleggen. Zullen we dan ook zorgen dat wie terugkomt getest wordt? ;0;2020-12-08T15:51:41.000Z
@erikmouthaanRTL Sick and tired of winning.;0;2020-12-08T12:47:39.000Z
"Positieve reacties vanuit het Hoger Onderwijs. Veel instellingen willen graag meer ruimte om met eigen creativiteit veilig meer fysiek onderwijs mogelijk te maken. We willen geen BedBadBureaugeneratie.👇🏼
";1;2020-12-08T11:10:59.000Z
@turkqueenzelda Regelmatig testen doen ze daar natuurlijk ook omdat je op een campus zit en vaak weinig contacten buiten de campus hebt. Bij ons zouden sneltesten voor de ingang logischer zijn.;0;2020-12-07T20:24:50.000Z
@turkqueenzelda Ja, tests inzetten is zeker deel van het plan, net als zoveel mogelijk lokalen en collegezalen gebruiken. Lees er alles over: ;1;2020-12-07T20:03:58.000Z
@turkqueenzelda Geinig. Benieuwd wat je van deze studie vindt! ;1;2020-12-07T19:42:08.000Z
"@RobbievanVeen Zeker...!

Alleen zelden op 12 vierkante meter.";1;2020-12-07T17:36:52.000Z
@ZegmaarPatrick @D66 En dat is zo! Daarom zeg ik: 1 miljoen studenten. Dus inclusief MBO-studenten.;1;2020-12-07T17:30:18.000Z
@WJvanDinter Mogen Kamerleden van partijen die in het kabinet zitten niet met voorstellen komen? Rare taakopvatting.;0;2020-12-07T16:38:39.000Z
@Sports_Smitty Zeker wel.;1;2020-12-07T16:37:09.000Z
@Zwarte_Magica Het moet ook veilig zijn! Maar dan kan er meer, denken we. Want besmettingen in collegezalen lijken zeldzamer dan op feestjes. ;1;2020-12-07T16:36:51.000Z
"Voor een miljoen studenten bestaan de meeste dagen uit een retourtje van bed -&gt; bureau. De rek is daar bijna uit.

We hebben mondkapjes, sneltests, spatschermen en looproutes. Laten we een stappenplan maken naar veilige heropening, én vanaf februari weer meer onderwijs toestaan. ";0;2020-12-07T15:59:12.000Z
Stof tot nadenken! Amerikaanse studie laat zien dat méér fysiek onderwijs kans op besmetting verkleint, omdat studenten dan minder feestjes bezoeken.  ;1;2020-12-07T10:48:22.000Z
@j_osfransen @PartijvdDieren Wat vind je zelf van je toon? Praat je normaal ook zo met andere mensen?;1;2020-12-06T12:14:26.000Z
"Wilders en Baudet vallen de hele tijd de wetenschap aan. 

Nu vertrouwen hun kiezers uitkomsten van wetenschappelijk onderzoek niet meer... ";0;2020-12-06T11:59:57.000Z
"Het Grote Notitieboek met gele kaarten, de surprise van Willem II en de ginds opstomende rechtsbuiten. Bij het NOS Eredivisie liveblog heeft men gelukkig ook een heerlijk avondje.
";1;2020-12-05T19:48:35.000Z
@YoeriAlbrecht Bertrand de Guesclin!;1;2020-12-05T11:07:19.000Z
"Erkende vluchtelingen wilden aan de slag. Maken nu mondkapjes. 
Zoals bijna iedereen die huis en haard verlaat voor oorlog of politieke vervolging willen ze één ding: zo snel mogelijk aan de slag, meedoen. 

Laten we stoppen met deze mensen in een hoek zetten, en daarbij helpen. ";1;2020-12-05T10:54:35.000Z
Je kunt moeilijk Netflix vragen bij een fictieve serie te vermelden dat het fictie is, als je zelf campagne hebt gevoerd met de belofte dat Brexit de Britten 350 miljoen pond per week oplevert. ;0;2020-12-05T09:27:30.000Z
Goed dat Nederland meedoet aan heropenen van de grens naar Amerika, en dat door veel tests in te bouwen zodat vliegen veilig wordt. En dat kan snel worden uitgebouwd naar dekkend testbeleid voor alle oranje bestemmingen. ;1;2020-12-04T16:35:08.000Z
"@KeesBerghuis @alexanderbakker En voor de tweede keer een vrouw op 1, valt me op.

Aanrader hoor. Weleens overwogen?";0;2020-12-03T16:48:50.000Z
