Posts;Labels
"❓Jullie vragen, ik antwoord.

Veel dank voor alle inzendingen voor mijn eerste Q&A als premier. Goed om te zien wat er allemaal bij jullie speelt.

En wil je mijn antwoorden op vragen over stikstof, de onrust in de wereld, mijn leukste moment van de afgelopen maand en nog veel meer terugzien? Kijk dan de volledige video op mijn YouTubekanaal. 📺

";1
"🕍 Chag Pesach Sameach!
 
Vanavond was ik op uitnodiging van de Liberaal Joodse Gemeente Amsterdam aanwezig bij de Sederviering, de eerste avond van Pesach.
 
Goed om met de mensen hier te spreken over wat de viering voor hen betekent. Ook spraken we over de veiligheid van de gemeenschap en het belang om samen te strijden voor het vrije Joodse leven in ons land.
 
Een mooie en bijzondere bijeenkomst. Ik wens iedereen in onze Joodse gemeenschap een Pesach vol warmte, samenzijn en betekenis.";1
"De bilaterale relatie tussen Nederland en Israël gaat jaren terug. Die bestaat uit een open en eerlijke dialoog. Vandaag heb ik in dat kader een kennismakingsgesprek gevoerd met de president van Israël @Isaac_Herzog.

We spraken uitgebreid over de recente ontwikkelingen in Iran, Libanon, de stabiliteit in de gehele regio en de grote zorgen van het kabinet daarover. Ik heb mijn medeleven betuigd naar aanleiding van de aanvallen op onschuldige Israëlische burgers door Iran en aangeven dat het van het grootste belang is om te voorkomen dat er nog meer burgerslachtoffers vallen aan beide kanten van het conflict.

We erkennen de legitieme veiligheidszorgen van Israël. Tegelijkertijd staan soevereiniteit en territoriale integriteit van Libanon buiten kijf. We maken ons ernstig zorgen over de humanitaire situatie in Libanon, zeker nu meer dan een miljoen mensen op de vlucht zijn geslagen.

Ook heb ik benadrukt dat de humanitaire situatie in Gaza moet verbeteren en dat alle grensovergangen open moeten om de broodnodige hulp voor de Palestijnse bevolking toe te laten. En specifiek aandacht gevraagd voor het niet invoeren van de registratieplicht voor internationale NGO’s.

Ook hebben we gesproken over de situatie op Westelijke Jordaanoever en het onacceptabele kolonistengeweld. Verder heb ik onderstreept dat het door Israël invoeren van de doodstraf, voor ons land en andere EU lidstaten onacceptabel is.

Uiteraard hebben we stilgestaan bij het belang van de aanpak van antisemitisme in Nederland naar aanleiding van de recente gebeurtenissen in Rotterdam en Amsterdam.";1
"Een sterke landbouwsector waar we goed voedsel produceren tegen een eerlijke prijs en in balans met de natuur. Dat is een van de topprioriteiten die dit kabinet beetpakt samen met boeren. 

Vandaag was ik in Dronten op bezoek op de Aeres Hogeschool. Hier worden de agrariërs van de toekomst opgeleid. Ik zag hier bij de hbo’ers, mbo’ers en vmbo’ers heel veel optimisme, bevlogenheid en passie gezien en gehoord. Maar ik hoorde ook nadrukkelijk de oproep aan de overheid om duidelijkheid te bieden over beleid. 

En natuurlijk begrijp ik ook de zorgen die sommige van deze jongeren hebben over hun toekomst als boer. Het eerlijke verhaal is dat niet alles meer overal kan en dat soms vraagt om ander ondernemerschap. Van de overheid kunnen boeren verwachten dat wij – met hen - alles op alles zetten om hiervoor de ruimte te geven. Zo bouwen we samen aan een toekomstbestendige landbouwsector.

Dit inspirerende werkbezoek geeft mij ontzettend veel vertrouwen. De jongeren die ik sprak zijn volop bezig om te kijken naar wat er wél kan. Wij hebben hen keihard nodig voor de duurzame landbouw van de toekomst. Daar gaan we samen voor aan de slag.";1
Goed om kennis te maken met minister-president @MDiependaele van Vlaanderen vanochtend. Nederland en Vlaanderen zijn goede buren en onze samenwerking is belangrijk voor ons allebei. Zo zijn onze havens, chemische sector en high techindustrie nauw met elkaar verbonden, werken veel mensen aan weerskanten van onze gedeelde grens en trekken we samen op binnen de Benelux en EU, onder meer op gebied van veiligheid. Ik zie uit naar onze samenwerking. 🤝;1
Goed om kennis te maken met @MDiependaele van Vlaanderen vanochtend. Nederland en Vlaanderen zijn goede buren en onze samenwerking is belangrijk voor ons allebei. Zo zijn onze havens, chemische sector en high techindustrie nauw met elkaar verbonden, werken veel mensen aan weerskanten van onze gedeelde grens en trekken we samen op binnen de Benelux en EU, onder meer op gebied van veiligheid. Ik zie uit naar onze samenwerking. 🤝;1
"Als je bij een huwelijk aanwezig mag zijn, is dat altijd eervol. En vandaag natuurlijk helemaal. Vandaag 25 jaar geleden mochten koppels van het zelfde geslacht namelijk voor het eerst met elkaar trouwen. Dankzij de koppels die toen voorgingen, zag ik als 14-jarige puber bevestigd waar ik van binnen nog aan twijfelde: ik hoor erbij, net als ieder ander. In mijn ogen is die gelijkwaardigheid, ook nu na 25 jaar, het belangrijkste aan het universeel huwelijk. De erkenning dat liefde tussen twee mensen er gewoon is.

Zo vanzelfsprekend als dat nu klinkt, was het ook hier in Nederland niet. Aan de openstelling van het huwelijk ging een lange, hobbelige weg vooraf. Inmiddels ervaren we steeds vaker dat dit verworven recht, kennelijk nog geen vanzelfsprekend recht is, maar iets dat we elke dag moeten beschermen.  De beste manier om daarmee om te gaan, is door te doen wat deze stellen vandaag deden. Elkaar ten overstaan van iedereen, de belangrijkste plaats in je leven geven. 

Rebecca en Sytske, Nico en Vital, Eelke en Elton, 
Ik wens jullie een lang, gelukkig, en liefdevol huwelijk.";1
"ASML is een van de meest toonaangevende en innovatieve technologieconcerns ter wereld. Het economische belang van @ASMLcompany voor de regio Eindhoven en de enorme betekenis voor heel Nederland is ongekend. Daarom was het goed om vandaag kennis te maken met Christophe Fouquet, de CEO van ASML. 

In ons gesprek ging het over het grote belang van de halfgeleiderindustrie voor Nederland en onze gezamenlijke inzet daarvoor, de Europese tech-agenda en de ontwikkelingen op de wereldmarkt. Ook spraken we over hoe het kabinet samen met de private sector kan zorgen voor een optimaal vestigingsklimaat. We hebben afgesproken om hierover in nauw contact te blijven.";1
"🇨🇦🇳🇱 De vriendschap tussen Canada en Nederland is zeer hecht en gaat ver terug. De Canadezen speelden een cruciale rol in onze bevrijding. In Canada wonen meer dan een miljoen mensen met een Nederlandse afkomst. Internationaal trekken we nauw samen op, onder meer binnen de NAVO en met onze steun aan Oekraïne.

Vanmiddag maakte ik telefonisch kennis met premier @MarkJCarney. De oorlog in Iran en effecten daarvan in de regio en de rest van de wereld baren ons allebei veel zorgen. We blijven met onze internationale partners de situatie op de voet volgen en zoeken naar oplossingen. Ondertussen blijft ook de oorlog in Oekraïne onze volle aandacht houden. Verder spraken we over kansen om meer samen te werken op het gebied van veiligheid, de defensie-industrie, energie en handel.";1
"Bedroefd en geschokt door het plotselinge overlijden van oud-president van Suriname Chandrikapersad Santokhi. Als president, en in zijn andere rollen, heeft hij veel betekend voor Suriname. Ook heeft hij zich onvermoeibaar ingezet voor de banden tussen Nederland en Suriname. 

Ik wens zijn nabestaanden veel sterkte in deze verdrietige tijd. Namens het kabinet heb ik mijn condoleances voor het Surinaamse volk overgebracht aan president Simons.";1
"Gemeenten zijn instanties die het dichtst bij de inwoners van Nederland staan. Het is daarom belangrijk dat het kabinet en gemeenten elkaar goed weten te vinden. Dat geldt helemaal voor de vier grote steden in Nederland; Amsterdam, Rotterdam, Den Haag en Utrecht, de zogenoemde G4. De G4 is ook van groot belang voor ons land, zowel economisch, politiek als cultureel. 

Hoewel het geen onbekenden van mij zijn maakte ik vandaag, vanuit de hoedanigheid van mijn functie, formeel kennis met Femke Halsema van @AmsterdamNL en Jan van Zanen van @GemeenteDenHaag, later volgen nog Sharon Dijksma van de @GemeenteUtrecht en Carola Schouten @rotterdam. Ik heb alle vertrouwen in onze toekomstige samenwerking.";1
"Gemeenten zijn instanties die het dichtst bij de inwoners van Nederland staan. Het is daarom belangrijk dat het kabinet en gemeenten elkaar goed weten te vinden. Dat geldt helemaal voor de vier grote steden in Nederland; Amsterdam, Rotterdam, Den Haag en Utrecht, de zogenoemde G4. De G4 is ook van groot belang voor ons land, zowel economisch, politiek als cultureel. 

Hoewel het geen onbekenden van mij zijn maakte ik vandaag, vanuit de hoedanigheid van mijn functie, formeel kennis met Femke Halsema van @AmsterdamNL en Jan van Zanen van @GemeenteDenHaag, later volgen nog Sharon Dijksma @GemeenteUtrecht en Carola Schouten @rotterdam. Ik heb alle vertrouwen in onze toekomstige samenwerking.";1
"De banden met India worden steeds sterker. Eerder dit jaar bereikten de EU en India een groot handelsakkoord en Nederland en India werken samen aan een stategisch partnerschap, onder meer op gebied van defensie, watermanagement, innovatie en handel. Met alles wat er momenteel gaande is in de wereld, is dit hét moment om onze samenwerking te verstevigen. 

Hierover sprak ik vanmiddag tijdens mijn telefonische kennismaking met premier @narendramodi. Ik zie ernaar uit om hem binnenkort in Nederland te verwelkomen om hier samen verder aan te werken. 🇮🇳🤝🇳🇱";1
"In een gezonde democratie is controle van de overheid essentieel. Daarom hebben we dat in Nederland ingebouwd in onze staatsinrichting. Naast de Eerste en Tweede Kamer, hebben ook de Raad van State, de @Rekenkamer en de Nationale ombudsman een adviserende en controlerende rol ten opzichte van het kabinetsbeleid. Zij vormen samen de Hoge Colleges van Staat.

In een notendop: de Raad van State adviseert de regering onder andere over de juridische haalbaarheid van alle wetsvoorstellen en behandelt het hoger beroep in geschillen tussen of met overheden, de Rekenkamer controleert of we het belastinggeld op de juiste manier uitgeven en de ombudsman komt op voor burgers die door de overheid in de knel zijn geraakt.

Vanmiddag hadden we een gezamenlijke kennismakingssessie met het kabinet, vicepresident Thom de Graaf (RvS), president Pieter Duisenberg (ARK) en Nationale ombudsman Reinier van Zutphen. Goed en nuttig om elkaar te leren kennen, want samen zorgen we voor een slagvaardige, betrouwbare en voorspelbare overheid.";1
Terugkijken: het inleidend statement van de wekelijkse persconferentie van premier Rob Jetten na de #ministerraad. Met aandacht voor de oorlog in Iran en de gevolgen daarvan, de inzet van een noodfonds om energiepijn te verzachten bij huishoudens die dat het hardste nodig hebben, en voor de Voorjaarsnota.;1
Kijk vanaf 15.30 uur de persconferentie na de #ministerraad live op X of via mijn YouTube-kanaal: ;1
"Samen staan we sterker. In een tijd waarin we als Europa meer verantwoordelijkheid moeten dragen voor onze veiligheid, is het van groot belang dat landen elkaar makkelijk en snel weten te vinden.  

Vandaag was ik in Helsinki voor de leaders summit van de Joint Expeditionary Force (JEF); een politiek-militair samenwerkingsverband onder leiding van het Verenigd Koninkrijk met tien eensgezinde Europese landen.
 
De JEF-landen houden militaire oefeningen, kunnen gezamenlijk optreden, maar ook ter ondersteuning van de NAVO, VN of andere samenwerkingsverbanden. De partners van het JEF vinden elkaar in het aanpakken van dreigingen in het Arctisch gebied, spelen een voortrekkersrol in de steun aan Oekraïne en willen meer werk maken van een stevige Europese pijler binnen de NAVO. 
 
Tijdens verschillende sessies spraken we over de steun aan Oekraïne en over de veiligheid op het Europese continent. Met de aanhoudende Russische dreiging en de ontwikkelingen in het Midden-Oosten is het des te belangrijker om de aandacht op de oorlog in Oekraïne hoog te houden. 
 
Naast Nederland namen Denemarken, Estland, Finland, IJsland, Letland, Litouwen, Noorwegen, Verenigd Koninkrijk en Zweden deel aan deze JEF-bijeenkomst. President Zelensky van Oekraïne en minister-president Carney van Canada sloten vandaag als speciale gast digitaal aan.";1
"Tijdens de bijeenkomst van de Joint Expeditionary Force sprak ik ook één-op-één de Britse premier @Keir_Starmer. 

Over de laatste ontwikkelingen in het Midden-Oosten, het belang van een sterke Europese pijler binnen de NAVO en de noodzaak van voortdurende steun aan Oekraïne en het verder opvoeren van de druk op Rusland. In dit kader ook gesproken over hoe we schepen uit de Russische schaduwvloot, die onder valse vlag varen om zo westerse sancties te omzeilen, verder kunnen aanpakken. 

Het Verenigd Koninkrijk is voor Nederland een belangrijke partner op veel gebieden. Ik kijk ernaar uit premier Starmer snel uitgebreider te spreken.";1
"De eerste dag van de bijeenkomst komst van de Joint Expeditionary Force in Helsinki begint met een gezamenlijk bezoek aan het offshore patrouillevaartuig de Turva. 

Dit vaartuig speelt een cruciale rol in het waarborgen van de veiligheid in het grensgebied. Belangrijk in een tijd van Russische dreiging. Erg interessant om van de Finse kustwacht meer te horen over deze  maritieme operaties.";1
"Morgen vindt in Helsinki een bijeenkomst plaats van de Joint Expeditionary Force plaats; een militair samenwerkingsverband tussen tien Noord-Europese landen met als doel om snel en effectief op te kunnen treden bij crises, zowel zelfstandig als in samenwerking met organisaties zoals de NAVO en de Verenigde Naties. 
 
Vooruitlopend op deze top had ik vanavond een ontmoeting met de Finse president @alexstubb, de gastheer van de bijeenkomst. Nederland en Finland hebben een uitstekende relatie en we denken hetzelfde over onderwerpen als de Europese veiligheid, rechtsstatelijkheid en mensenrechten. 

We spraken over de noodzakelijke steun aan Oekraïne, het versterken van de rol van Europa binnen de NAVO en over onze zorgen over de ontwikkelingen in het Midden-Oosten. 

Aansluitend had ik een werkdiner met president Stubb en met de Noorse premier @jonasgahrstore en minister-president Frostadótti van IJsland waarbij we verder spraken over de goede samenwerking tussen Nederland en de Nordic-landen.";1
"Morgen vindt in Helsinki een bijeenkomst plaats van de Joint Expeditionary Force plaats; een militair samenwerkingsverband tussen tien Noord-Europese landen met als doel om snel en effectief op te kunnen treden bij crises, zowel zelfstandig als in samenwerking met organisaties zoals de NAVO en de Verenigde Naties. 
 
Vooruitlopend op deze top had ik vanavond een ontmoeting met de Finse president @alexstubb , de gastheer van de bijeenkomst. Nederland en Finland hebben een uitstekende relatie en we denken hetzelfde over onderwerpen als de Europese veiligheid, rechtsstatelijkheid en mensenrechten. 

We spraken over de noodzakelijke steun aan Oekraïne, het versterken van de rol van Europa binnen de NAVO en over onze zorgen over de ontwikkelingen in het Midden-Oosten. 

Aansluitend had ik een werkdiner met president Stubb en met de Noorse premier @jonasgahrstore en minister-president Frostadótti van IJsland waarbij we verder spraken over de goede samenwerking tussen Nederland en de Nordic-landen.";1
"Een constructieve relatie met China is voor Nederland belangrijk. Het land is onze grootste handelspartner in Azië. Het kabinet wil de samenwerking graag verder versterken, onder meer op het gebied van de groene transitie, watermanagement en landbouw. 
 
Daarom was het goed en nuttig om vandaag kennis te maken met de Chinese premier Li Qiang. We spraken over het belang van een constructieve relatie, zowel bilateraal als tussen de EU en China, om structurele uitdagingen het hoofd te kunnen bieden. En over het voeren van een open dialoog over geo-economische kwesties en de voortdurende Russische agressie-oorlog in Oekraïne.";1
"Vanaf 17.00 uur gaan @ministerBZ Tom Berendsen, @DefensieMin Dilan Yeşilgöz-Zegerius en ik met de Tweede Kamer in debat over vier jaar oorlog in Oekraïne.

Volg het live via: ";1
"Vandaag met Kroonprins Mohammad bin Salman al-Saoed van Saoedi-Arabië gesproken over de laatste ontwikkelingen met betrekking tot het conflict in en rond Iran, en de recente escalatie. 

Daarbij heb ik mijn solidariteit betuigd met Saoedi-Arabië. Iran moet stoppen met aanvallen op civiele infrastructuur van de Golflanden, waaronder olie- en gas installaties. En het is van groot belang dat Iran de blokkade van de Straat van Hormuz zo snel mogelijk opheft. 

Tot slot spraken we kort over de goede en historische banden tussen onze landen en hebben we afgesproken de komende tijd in contact te blijven.";1
"Het tegengaan van wereldwijde armoede, ongelijkheid en klimaatverandering is een grote opgave waar het United Nations Development Programme zich voor inzet. Als onderdeel van de VN is @UNDP een belangrijke partner voor Nederland op het gebied van vredesopbouw, veiligheid en de rechtsstaat, onder meer in Oekraïne en de Palestijnse Gebieden.

Vanavond ontving ik samen met @ministerBHOS Sjoerd Sjoerdsma  het hoofd van het programma, @alexanderdecroo voor een kennismaking en om te spreken over het werk van UNDP wereldwijd.";1
"Het tegengaan van wereldwijde armoede, ongelijkheid en klimaatverandering is een grote opgave waar het United Nations Development Programme zich voor inzet. Als onderdeel van de VN is @UNDP is een belangrijke partner voor Nederland op het gebied van vredesopbouw, veiligheid en de rechtsstaat, onder meer in Oekraïne en de Palestijnse Gebieden.

Vanavond ontving ik samen met @ministerBHOS Sjoerd Sjoerdsma  het hoofd van het programma, @alexanderdecroo voor een kennismaking en om te spreken over het werk van UNDP wereldwijd.";1
De European Investment Bank (@EIB) speelt een belangrijke rol in het versterken van de Europese economie, door leningen te verstrekken op het gebied van klimaat, de energietransitie en de Europese defensie en veiligheid. Goed om kennis te maken met president @NadiaCalvino en onder meer te spreken over hoe de EIB bijdraagt aan het versterken van het concurrentie- en innovatievermogen van de EU.;1
"De Verenigde Staten zijn een belangrijke bondgenoot voor Europa en voor Nederland en cruciaal voor onze veiligheid en welvaart. Vanochtend ontving ik de Amerikaanse ambassadeur Joe Popolo (@usambnl). 

Vanzelfsprekend spraken we over de laatste ontwikkelingen in het Midden-Oosten en over de oorlog in Oekraïne. Ook blikten we vooruit naar het bezoek van Koning Willem-Alexander en Koningin Máxima aan de VS van volgende maand, waarbij ik hen voor een deel van het bezoek zal begeleiden. Ik zie uit naar een prettige samenwerking met ambassadeur Popolo.";1
"“Vandaag hebben we in de ministerraad gesproken over de wereldwijde gevolgen van het conflict in Iran. Met name de sterk stijgende energieprijzen. En ik kan me heel goed voorstellen dat dit veel zorgen geeft bij mensen en bedrijven. Het kabinet bereidt zich voor op alle mogelijke scenario's, inclusief maatregelen die daarbij horen om in te kunnen zetten wanneer dat nodig is.”

Mijn volledige inleidende statement van de wekelijkse persconferentie na de ministerraad ⬇️";1
"Vandaag ben ik in Brussel voor mijn eerste Europese Raad. De internationale ontwikkelingen volgen elkaar in rap tempo op; genoeg dossiers vragen onze aandacht. 

Nederland wil een aanjagende en constructieve rol spelen om de EU vooruit te helpen. 

Onderwerpen op de agenda: 

➡️ De situatie in het Midden-Oosten en de gevolgen voor de energieprijzen. 
➡️ Het belang van financiële steun aan Oekraïne. 
➡️ Versterking van de EU-defensie om onze vrijheid en veiligheid in Europa te beschermen.
➡️ Hoe we als EU migratiestromen richting Europa in goede banen kunnen leiden. 
➡️ Vergroten concurrentievermogen zodat Nederlandse bedrijven meer banen kunnen creëren en voor een sterke EU in een snel veranderende wereld.";1
"🇦🇼 Aruba viert vandaag dat het 40 jaar een autonoom land is binnen ons Koninkrijk en 50 jaar Vlag en Volkslied (Dia di Himno y Bandera). Twee prachtige mijlpalen.

Voor iedereen op Aruba: Mashá pabien! ";1
"🗳️ Ga stemmen!

De stembussen zijn weer open. Nu voor de gemeenteraadsverkiezingen. De gemeenteraad heeft grote invloed op het dagelijks leven in jouw stad of dorp. Dus maak gebruik van je democratische recht.

#ElkeStemTelt ";1
"In aanloop naar de Europese Raad van deze week, sprak ik met premier @sanchezcastejon van gewaardeerde EU- en NAVO-partner Spanje, onder andere over het versterken van de Interne Markt van de EU. Dat is de kern van een stevige geopolitieke positie van Europa en de motor van onze economie. Dit biedt kansen voor samenwerking tussen onze landen.

Ook spraken we over onze aanhoudende steun voor Oekraïne en de situatie in het Midden-Oosten. Belangrijk dat we als collectief Europese belangen en partners scherp in de gaten houden en helpen beschermen, zoals we nu beide doen bij Cyprus.";1
"Suriname en het Koninkrijk der Nederlanden hebben een gedeeld verleden. Veel Nederlanders voelen zich nauw verbonden met het land. Zojuist heb ik kennisgemaakt met Jennifer Geerlings-Simons, president van Suriname.

We blikten terug op het historische staatsbezoek afgelopen december en keken vooruit naar mogelijkheden om de goede en brede relatie tussen onze landen verder te brengen, bijvoorbeeld door de voortzetting van het samenwerkingsprogramma Makandra en uitwisseling op het gebied van onderwijs.
 
Ook spraken we over het belang van voedsel- en energiezekerheid en goede bereikbaarheid tussen de verschillende landen in het Caraïbisch gebied; belangrijke speerpunten tijdens het Surinaamse CARICOM voorzitterschap in 2027. 

 Het was een prettig eerste overleg en ik kijk uit naar onze toekomstige samenwerking.";1
"Met trots kijkt Nederland terug op de Paralympische Spelen. Op de prestaties, op de medailles en op de spirit van TeamNL. 

Onze paralympische sporters hebben in Cortina laten zien hoeveel je kunt bereiken als je durft te vertrouwen op jezelf. Op je eigen vermogens, je eigen kracht en je eigen vindingrijkheid op die momenten in de wedstrijd dat je er alleen voor staat.

Maar ook dat je erop kunt vertrouwen dat er daarbuiten mensen zijn die je naar de finish schreeuwen. Het is het ‘team’ in TeamNL, en daar ben ik ongelooflijk trots op. 

Mijn hele toespraak tijdens de huldiging van de Paralympische sporters is terug te lezen via ";1
"Met trots kijkt Nederland terug op de Paralympische Spelen. Op de prestaties, op de medailles en op de spirit van TeamNL. 

Onze paralympische sporters hebben in Cortina laten zien hoeveel je kunt bereiken als je durft te vertrouwen op jezelf.
Op je eigen vermogens, je eigen kracht en je eigen vindingrijkheid op die momenten in de wedstrijd dat je er alleen voor staat.

Maar ook dat je erop kunt vertrouwen dat er daarbuiten mensen zijn die je naar de finish schreeuwen. Het is het ‘team’ in TeamNL, en daar ben ik ongelooflijk trots op. 

Mijn hele toespraak tijdens de huldiging van de Paralympische sporters is terug te lezen via ";1
"Een sterk, door waarden gedreven en onafhankelijk Europa. Daar zetten Duitsland en Nederland zich samen voor in. Daarom goed om vandaag in Berlijn met belangrijke buur @Bundeskanzler Friedrich Merz kennis te maken.
 
Duitsland en Nederland bundelen al decennialang de krachten op gebied van veiligheid en defensie. We delen een legerkorps en een tankbataljon. Ook onze defensie-industrie is nauw verweven in de toeleveringsketen in Noordrijn-Westfalen. Het versterken van onze defensie is één van de topprioriteiten van dit kabinet en ik zie ernaar uit onze goede samenwerking op dit gebied met Duitsland voort te zetten.
 
Daarnaast trekken we samen op in onze steun aan Oekraïne, onder meer via de Coalition of the Willing. Zo zijn Duitsland en Nederland samen voortrekker in de levering van levensreddende luchtverdediging. Vanzelfsprekend houdt daarnaast de situatie in het Midden-Oosten onze gezamenlijke scherpe aandacht. Ook spraken bondskanselier Merz en ik over onderwerpen op de agenda van de Europese Raad in Brussel later deze week. We hebben juist Europese samenwerking nodig voor een sterke economie waarmee we onze grote ambities kunnen waarmaken en betalen.";1
"De Nederlandse Bank (@DNB_NL) is de centrale bank van Nederland en toezichthouder voor het financieel stelsel in Nederland. Daarmee is het een belangrijk adviesorgaan voor dit kabinet. Vandaag maakte ik kennis met Olaf Sleijpen, de president van DNB. 

We spraken over de ambities van dit kabinet, zoals het beheersbaar houden van de overheidsfinanciën, en de laatste macro-economische ontwikkelingen. Ook ging het over de mogelijke economische gevolgen van het huidige conflict in het Midden-Oosten. Een goed en waardevol overleg dat we met regelmaat gaan voortzetten.";1
"De Nederlandse Bank (@DNB_NL) is de centrale bank van Nederland en toezichthouder voor het financieel stelsel in Nederland. Daarmee is het een belangrijk adviesorgaan voor dit kabinet. Vanmorgen maakte ik kennis met Olaf Sleijpen, de president van DNB. 

We spraken over de ambities van dit kabinet, zoals het beheersbaar houden van de overheidsfinanciën, en de laatste macro-economische ontwikkelingen. Ook ging het over de mogelijke economische gevolgen van het huidige conflict in het Midden-Oosten. Een goed en waardevol overleg dat we met regelmaat gaan voortzetten.";1
"De aanslagen op een Joodse school in Amsterdam en een synagoge in Rotterdam de afgelopen week zijn schokkend en onacceptabel. Deze laffe acties hebben grote impact op de gehele Joodse gemeenschap in Nederland en zorgen voor gevoelens van angst.

Vanochtend ging ik samen met @ministerjenv David van Weel en @NCAB_NL Eddo Verdoner in gesprek met vertegenwoordigers van de Joodse gemeenschap om te luisteren naar de zorgen die onder Joden in nederland leven. Hun angsten en boosheid raken mij. In Nederland is geen ruimte voor antisemitisme. Ik heb hen op het hart gedrukt dat de veiligheid van Joodse Nederlanders de volledige en voortdurende aandacht heeft van het kabinet en alle betrokken veiligheidspartners.

We moeten als samenleving naast onze Joodse landgenoten staan. Wees geen omstander bij antisemitisme, maar spreek je uit. Dat kan en mag niet alleen de verantwoordelijkheid van de Joodse gemeenschap zelf zijn.";1
"🥇🥇🥇🥈🥈🥈🥉 Onze paralympiërs in Cortina hebben het super gedaan! Met een gouden hattrick voor Jeroen Kampschreur komt de opbrengst met drie goud, drie zilver en één brons op maar liefst zeven medailles. En wat een teamspirit, samen zijn zij echt TeamNL! 💪

Met @ministerLJS Mirjam Sterk en Prinses Margriet bezocht ik gisteren de Paralympische arena. Ik sprak met verschillende atleten die hier in actie zijn gekomen en moedigde onze para-alpineskiër Claire Petit aan. Wat een sfeer hangt er hier, echt geweldig!

Mooi om te horen wat onze sporthelden drijft. Enorm veel dank voor het inspirerende voorbeeld wat zij voor zo velen zijn.";1
Verschrikkelijk. In Nederland mag geen plek zijn voor antisemitisme. Ik begrijp de boosheid en angst en ga snel in gesprek met de Joodse gemeenschap. Zij moeten zich altijd veilig weten in ons land. ;1
"“Laat het heel duidelijk zijn dat er in ons land geen plaats is voor antisemitisme. Geen plaats voor intimidatie, haat of geweld tegen welke religieuze minderheid dan ook.”

Terugkijken: het inleidend statement van de wekelijkse persconferentie van minister-president Rob Jetten met aandacht voor de brandstichting bij een synagoge in Rotterdam. 

Ook ging het over het instellen van een basisverzekering voor zelfstandigen bij arbeidsongeschiktheid, over projecten om het duurzaam verdienvermogen van Nederland te versterken en een terugblik op de ontwikkelingen afgelopen week rondom Iran.";1
"“Laat het heel duidelijk zijn dat er in ons land geen plaats is voor antisemitisme. Geen plaats voor intimidatie, haat of geweld tegen welke religieuze minderheid dan ook.”

Terugkijken: het inleidend statement van de wekelijkse persconferentie van minister-president Rob Jetten met aandacht voor de brandstichting bij een synagoge in Rotterdam. Ook ging het over het instellen van een basisverzekering voor zelfstandigen bij arbeidsongeschiktheid, over projecten om het duurzaam verdienvermogen van Nederland te versterken en een terugblik op de ontwikkelingen afgelopen week rondom Iran.";1
LIVE: Persconferentie minister-president Rob Jetten na de ministerraad van 13 maart 2026 ;1
Kijk vanaf 14.15 uur de persconferentie na de #ministerraad live op X of via mijn YouTube-kanaal: ;1
"Vanaf 19.45 uur ga ik met de Tweede Kamer in debat over de Europese top van 19 en 20 maart 2026. 

Live te volgen via ";1
"Vanaf 19.45 uur ga ik met de Tweede Kamer in debat over de Europese top van 19 en 20 maart 2026

Live te volgen via ";1
"Vanaf 19.45 uur ga ik met de Tweede Kamer in debat over de Europese top van 19 en 20 maart 2026

Live te volgen via Livestream: Plenaire zaal | Tweede Kamer der Staten-Generaal";1
"Met @ministerBZ Berendsen en @DefensieMin Yeşilgöz-Zegerius ga ik zo met de Tweede Kamer in debat over Iran. 

Vanaf 10.35 live te volgen via ";1
"Goed om vandaag te spreken met de Sloveense minister-president Golob (@vladaRS). Nederland en Slovenië hebben een sterke band en denken over veel onderwerpen hetzelfde. 

Zo zijn we het eens over het belang van de rechtstaat en de duurzame energietransitie voor een sterk Europa. Ik kijk uit naar onze samenwerking.";1
"🇫🇷🇳🇱 Een Frans spreekwoord luidt: ‘L‘amitié est la sympathie de deux âmes égales’. En eigenlijk geldt dat ook voor de band tussen Frankrijk en Nederland. Natuurlijk zijn er verschillen, maar uiteindelijk zijn wij diep met elkaar verbonden door onze gedeelde Europese waarden. Dat is ook de basis van onze hechte samenwerking, zowel onderling als binnen de EU en de NAVO.
 
Daarom bezocht ik vandaag president @EmmanuelMacron in Parijs. We spraken onder meer over de ernstige situatie in en rond Iran. Nederland heeft op verzoek van Frankrijk een luchtverdedigingsfregat ingezet in het oosten van de Middellandse Zee. Daar werken we samen om onze bondgenoten en partners in de regio te verdedigentegen Iraanse aanvallen. Ook spraken we over de laatste ontwikkelingen in Oekraïne en onze aanhoudende steun, onder meer vanuit de Coalitionof the Willing.
 
De spanningen en conflicten van deze tijd maken duidelijk dat onze vrijheid en veiligheid niet vanzelfsprekend zijn. Het is goed om te zien dat we in Europa nu hard aan de slag zijn om onze EU-defensie sterker te maken. Het voorstel van president @EmmanuelMacron om samen te werken aan versteviging van de Europese nucleaire afschrikking is hierin een goede stap.";1
"Nederland blijft oog houden voor de Palestijnse zaak en inzetten op een tweestatenoplossing. Dat heb ik benadrukt in een telefoongesprek met minister-president Mohammad Mustafa van de Palestijnse Autoriteit (@PalestinePMO). Het is een goede zaak dat de Palestijnse Autoriteit hard werkt aan noodzakelijke hervormingen.

We spraken over de catastrofale situatie in Gaza en de ontwikkelingen op de Westelijke Jordaanoever, die met de dag zorgwekkender worden. Nederland veroordeelt de uitbreidingsacties van Israël op de Westelijke Jordaanoever en ik heb benadrukt dat het belangrijk is aandacht te houden voor deze situatie te midden van het conflict met Iran.";1
