Posts,Labels
Dit doen we met de #volkspetitie ‘Verlaag de kosten: Nationaliseer onze energie’ met 124.000 steunbetuigers 👉 ,1
Samen bouwen we aan een samenleving gebaseerd op solidariteit in plaats van concurrentie. Waar niet de winst maar de mensen voorop staan. 1/3 ,1
"Diep onder de indruk van de inwoners van Zutphen die een volwaardig ziekenhuis met verloskunde en SEH willen behouden.

Laat niet banken en verzekeraars maar mensen en zorgverleners over onze zorg beslissen.

#RedHetGelre ",1
"Ik kreeg net een geweldige reactie op bovenstaande post (maar dan op FB):

“Het zijn net hoveniers, schoffelen volk onderuit en harken het geld binnen…”",1
"Naar beneden trappen. 
Daar zijn ze goed in bij de VVD. Werkende mensen worden vernederd en gekleineerd.

Ondertussen worden multinationals en aandeelhouders gepamperd en gefêteerd. ",0
"@lbierhaalder Klopt. En nu hebben mensen weer een kans om zijn meerderheid en steun in de Eerste Kamer weg te stemmen. 

Ik zeg doen!",1
"RODE KAART VOOR RUTTE

Hebt u uw stemkaart ontvangen voor de verkiezingen?

Gebruik hem als rode kaart voor Rutte. 
Omdat het anders moet. 
#stemSP #bewaardiekaart ",0
"@pataplu Alsof deze cijfer het ineens oké maken…

Minder winst in Europa blijft winst. Totale winstgroei van Ahold geeft zat ruimte om prijzen te verlagen om boodschappen betaalbaar te houden en inflatie niet nog verder aan te jagen.",1
"Huurders Paddepoel-Zuid hebben veel verbeteringen afgedwongen. @spgroningen steunt hen vanaf het begin (voorjaar 2019)

Nu moeten @Lefier_wonen &amp; @gem_groningen de renovatie afmaken. 
Dus:
☀️ Panelen op de daken
🛠️ Repareer de vloeren
🚽 Weg met de rioollucht ",1
@lbierhaalder Ook dan is 14% winst terwijl mensen torenhoge prijzen voor de boodschappen betalen niet goed.,0
"SCHAAMTELOOS

Terwijl Ahold zijn winst met 14% verhoogt, betalen wij hogere prijzen voor de boodschappen en heeft 40% van de huishoudens moeite met rondkomen.

Dat kan anders en dat moet anders. ",0
"Een vol Beursplein tijdens #Volksprotest
Nationaliseer onze energie en verlaag de rekening. Eerst de energie, maar ook onze zorg en ons OV.

Omdat het anders kan.
Omdat het anders moet. 

Lees hier meer 👉 ",1
Kom vanmiddag om 13.00uur naar het volksprotest op het Beursplein in Amsterdam 💪 ,1
"Dit zijn de crisisprofiteurs.

Het kan anders.
Het moet anders.

Kom zaterdag om 13 uur naar het volksprotest op het Beursplein in Amsterdam. 

Ga naar ",0
"Stem 15 maart SP. 
Omdat het anders moet. 

Met uw stem op de SP zorgt u niet alleen dat uw provincie socialer wordt, ook kunnen we slechte plannen van het kabinet Rutte in de Eerste Kamer tegenhouden en zorgen voor een eerlijk Nederland. 

Het kan anders! #StemSP ",1
"Samen verlagen we de rekening en nationaliseren we onze energie. 
Want het moet en het kan anders! 

Kom deze zaterdag naar het Volksprotest om 13.00 uur op het Beursplein in Amsterdam. 

We zetten gratis bussen in! 
Kijk op ",1
"Er is een toename van opvang van vluchtelingen, huisvesten van statushouders en kenniswerkers en arbeidsmigranten. Daarnaast bestaat er woningnood.

Voor de SP is het helder: We reguleren de migratie die kennis en economische belangen tot doel heeft.",1
"In 2011 mocht ik voor @FNV onderzoek doen naar de gevolgen van aanbestedingen in het OV.

Conclusies:
Werkdruk ⬆️
Werkzekerheid ⬇️
Arbeidsvoorwaarden ⬇️
Autonomie ⬇️

Terecht staken werknemers in stads- en streekvervoer nu. Schaf de marktwerking af en eis zeggenschap over ons OV. ",0
"@Judge1881 Nee, ook absurd. Goed punt!",1
"Bankencrisis? “Meer toezicht!”
Energiecrisis? “Meer toezicht!”

Vroeger werd bij economieles verteld dat de overheid bureaucratisch is.
Terwijl de markt met perverse prikkels, controle en registratie, zorgt voor marktbureaucratie. ",0
@RobN65 Ja. Ook bizar veel. Vooral omdat gebruiksbelastingen zoveel hoger zijn dan winstbelasting of vermogenbelasting.,0
"NU IS HET GENOEG!

Zij maken recordwinsten.
Wij betalen de prijs.

Kom zaterdag naar het Volksprotest!
13.00uur
Beursplein, Amsterdam

Geef je op voor gratis vervoer 👉 ",1
"@Judge1881 Belasting betalen op de plek waar de productie/handel plaatsvindt en dus waar de winst gemaakt wordt, is veel logischer, rechtvaardiger en democratischer.",1
"@Judge1881 Een grensoverschrijdend probleem aa belastingontduiking moeten we juist wel via internationale samenwerking oplossing.

Daarnaast moeten we wetten maken die bedrijven verplichten op winstbelasting betalen waar de winst gemaakt wordt. Zodat het niet meer te ontduiken is.",1
"Shell en BP maakten in 2022 samen 64.500.000.000 euro winst.

Het gemiddelde inkomen in NL is 38.000 euro per jaar.

Shell en BP eigenden zichzelf in 2022 net zoveel geld als 1.697.368 opgetelde inkomens toe. ",1
Steun ons alternatief voor de vermarkte zorg en steun ons initiatief voor een Nationaal ZorgFonds zonder eigen risico. Ga naar 👉 ,1
Steun ons alternatief voor betaalbare en   schone energie en teken de #volkspetitie 👉 ,1
"Gisteravond gingen we met de SP, met @MarijnissenL en @MetAgnesBakker langs de deuren in de Tuinwijk #050

De stijgende kosten worden steeds meer mensen teveel. Onze alternatieven voor het nationaliseren van onze energie en een @NLzorgfonds zonder eigen risico krijgen veel steun. ",1
"Overal kennen mensen Amsterdam.
Soms beter dan Nederland zelf.
Leuk voor Amsterdam.

Maar er gaat niets boven Groningen.
Dus “back off” Amsterdam. 

DIT. IS. GRO-NIN-GEN! ",0
"Zien we elkaar vanavond?

19.30uur Puddingfabriek in Groningen ",1
"Wereldvreemd. Maar zij hebben het nu voor het zeggen.

Op 15 maart hebben zij het niet voor het zeggen. 

Dan kunnen we afrekenen met de liberale politiek van het kabinet Rutte/Kaag.

Kom op 11 februari naar het ",0
"@FrankVanZuilen @RenskeLeijten Wij betalen inderdaad ook nog hogere kosten via accijnzen en belastingen. Dus én de accijnzen én hoge winsten. 

Onze overheid, geleid door liberalen, maakt dit al jaren mogelijk.",0
"Zij werken er niet voor maar eigenen zich wel de winsten toe.

Wij werken er wel voor en betalen hogere kosten door hun winsten.

Dat kan en moet anders!
Ga naar ",0
"#HetMoetAnders
#NuIsHetGenoeg
#Volksprotest

Wat het AD zegt 
👇👇👇👇👇 ",1
"Zij recordwinsten.

Wij geldproblemen.

Terwijl multinationals door het kabinet Rutte/Kaag gepamperd worden, kijken zij weg voor problemen van mensen en gezinnen.

Dat kan en moet anders!

Kom 11 februari naar het #volksprotest Beursplein in Amsterdam 👉 ",0
"We laten de ontwikkeling van onze stad en gemeente niet over aan commerciële investeerders.

Zeker niet als dit grote bedrijven zijn die met één vingerknip honderden arbeidsplaatsen naar het buitenland verplaatste om nog meer winst te kunnen maken. ",0
"Vrijwilligers die onze sociale stad versterken, mogen niet door parkeerkosten beperkt worden #raad050
",1
@Ronniemay1973 Klopt 😂,1
"Het moet anders! Kom op 11 februari naar het Volksprotest om 13.00 uur op het Beursplein in Amsterdam. Samen nationaliseren we onze energie en verlagen we de rekening.

Er rijden gratis bussen naar het #Volksprotest. Meld je nu aan via ",1
"Altijd inzet, altijd strijd. 

De speler die je juist nu nodig hebt!
Wat ontzettend dom om hem te laten gaan.

De afgelopen jaren op de tribune genoten van deze verdediger. ",1
"KOM NAAR HET VOLKSPROTEST

Samen pakken we de zeggenschap over onze energie terug en verlagen we de rekening. Kom daarom op zaterdag 11 februari om 13.00 uur naar het Beursplein in Amsterdam.

Ga naar 👉 ",1
"Wat doe je als je woning slecht wordt onderhouden?

Dan kom je in actie, organiseer je buurtgenoten en vraag je samen aandacht voor de problemen in je woon- en leefomgeving. Dat is precies wat de bewoners in Paddepoel-Zuid doen 💪

Meer weten? Ga naar 👉 ",1
"Door meer markt lopen mensen meer risico. De winsten zijn dan weer voor commerciële energiebedrijven.

Zorgen over mensen die geen kans hebben om zonnepanelen te plaatsen zijn terecht. Dit los je op door meer panelen op daken te plaatsen. ",1
"@niekus_ @StevenKompier Ik begrijp haar zorg ook. Sterker nog: die zien en ervaren wij dagelijks in (volks)wijken waar wij actief zijn.

Die voedingsbodem is nu juist veroorzaakt door jarenlange (nep)liberale politiek. Daar speelde en speelt D66 een hoofdrol in.",1
"@StevenKompier Het is leeg omdat niets wat ze doet aansluit bij wat ze zegt.

Het is geen bashen. 
Het is reageren op iemand die dit bewust zelf als boodschap brengt.

De overgrote meerderheid zwijgt niet, helpt elkaar en probeert er iets van te maken maar worden tegengewerkt door dit kabinet.",0
"@StevenKompier Deze boodschap is leeg, misleidend, opportunistisch en heeft een ongepaste afzender.

Dus sta ik er niet achter.. 

We moeten de tweedeling die de markt veroorzaakt bestrijden, de bestaanszekerheid vergroten en onderlinge solidariteit organiseren.

Dat voorkomt een voedingsbodem.",0
De veroorzakers van de voedingsbodem waarschuwen voor de gevolgen van die voedingsbodem. ,0
"Die voedingsbodem is inderdaad zorgwekkend vruchtbaar.

Meer verzet tegen recht-extremisme moet door het bestrijden van de onzekerheid en ongelijkheid die liberalen zoals #Kaag hebben veroorzaakt.

Deze oproep lijkt op een pyromaan die roept dat er brand is gesticht. ",0
"Vandaag lieten SP’ers in het hele land zien hoe zij de zeggenschap over de energie terug willen eisen. Met eigen provinciale energiebedrijven en door onze energiebedrijven te nationaliseren. 

Doe mee en kom 11 februari naar ons volksprotest 👉 ",1
"VROEG OF LAAT: ZE ZIJN NUTS

In 2009 verkochten Provinciale Staten onze energievoorziening voor een habbekrats. Nu betalen mensen miljarden voor een prijsplafond zonder daar enige zeggenschap voor terug te krijgen. 

Dat kan en moet anders!

(1/2) ",0
@WillemZwengel @senthemannl En waarom zou @senthemannl dat niet snappen?,1
@WillemZwengel @senthemannl En waarom zou ik dat niet snappen?,1
"Ik ben hen dagelijks dankbaar voor het oprichten en opbouwen van onze mooie en sterke afdeling. Aan ons de taak om met alle mensen meer acties op te zetten en de afdeling en partij beter en sterker te maken.

Doe mee en sluit je nu aan 👉 ",1
"Gisteravond blikten we op de nieuwjaarsborrel terug op 50 jaar @spgroningen

In een vol eetcafé @Slingerij sprak ik os met de oprichters van onze afdeling. Over hoe de SP als gereedschap van mensen in de Groningse buurten en wijken geworteld raakte.

(1/2) ",1
"@Hklap Lees je eens in. 
Sommige zaken willen wij onder democratische controle van de overheid, andere zaken willen wij onder directe democratische controle door verenigingen. 

En alsof Poetin ook maar iets met democratie te maken heeft. Net zo’n marktadept als liberalen hier.",0
"@HNederlof ArbeidsMARKT
ZorgMARKT
WoningMARKT
EnergieMARKT
OnderwijsMARKT
PostMARKT",1
"@Hklap 😂😂😂😂😂 Ja ja, dat is exact wat ik bedoel met “de mensen moeten daar weer over gaan”",1
"Falende markten bedreigen onze basisvoorzieningen en bestaanszekerheid.

Waar de markt niet thuishoort, moeten er van af en de zeggenschap terugpakken. ",0
"BUURTBIJEENKOMST 
PADDEPOEL-ZUID

Bewoners van portiekflats in Paddepoel-Zuid hebben last van gebrekkige isolatie en achterstallig onderhoud waardoor de leefomgeving verloedert.

Dat moet en kan anders.

Daarom hebben bewoners en SP voor komende weken actieplannen gemaakt 💪 ",0
"@chriszeeven @maryhellebreker Krijgen wij ook veel klachten over. 

Dinsdag ging ik huis aan huis in deze portiekflats en alle bewoners klaagde ook over onbereikbare energiebedrijven. ",0
"@SpeedyKno Dit prijsplafond kost ons in één jaar meer dan de totaalopbrengst van de verkoop van Essent, Nuon en Eneco. 

Op de middellange termijn kost de weg van prijsplafondsubsidies en miljardenwinsten ons bizar veel belastinggeld.",0
"Kom ook naar het Volksprotest op 11 februari! 📣

Onze energie hoort niet op de markt om winst mee te maken. Samen verlagen we de rekening en nationaliseren we onze energie. 

Dit moet en kan anders! 💪
Meld je nu aan via ",1
"Kom naar het Volksprotest op 11 februari! 📣

Onze energie hoort niet op de markt om winst mee te maken. Samen verlagen we de rekening en nationaliseren we onze energie. 

Dit moet en kan anders! 💪
Meld je nu aan via ",1
"@willemjoustra Omdat het uit onze grond komt of wordt opgewekt met onze wind of zon. 
Omdat er met ons belastinggeld miljardensubsidie aan de energiebedrijven wordt gegeven.

Het is alleen nog niet van ons. 
Daarom moeten we het nationaliseren. Zodat we er zeggenschap over hebben.",1
"Torenhoge energierekeningen
Angst voor naheffingen
Onbereikbaar voor vragen

Essent, Eneco en Vattenfall maken bijna €1 miljard nettowinst per jaar. Terwijl mensen met hoge kosten in de kou zitten.

Doe ook je melding 
☎️ 0800 022 5005 (19-20uur)
💻 ",0
"⚡️NATIONALIEER ONZE ENERGIE⚡️ 

100.000 steunbetuigers ✏️
4750 telefoontjes ☎️
3000 actiepakketten 📦
120 plekken met acties 📣
32 bijeenkomsten 🏟

We gaan en groeien door 💪
Sluit je aan 👉 ",1
@RubberenTegels Mensen kunnen het ook online doen via onze site. We bieden graag beide opties.,1
"Bewoners van portiekflats in Paddepoel-Zuid hebben last van onveilige balkons en achterstallig onderhoud. Hierdoor verloedert de leef- en woonomgeving.

Dat moet nu anders.

Daarom organiseert de SP met bewoners een bijeenkomst:
Zaterdag 7 januari
12.00uur 
Speelplaats Orionlaan ",0
"Sinds de invoering van marktwerking zijn dit al loze beloften.

Met wachtlijsten, eigen risico, uitgekleed pakket (zonder tandzorg, fysio en GGZ), wantrouwen en marktbureaucratie en 1/5 van de mensen mijdt zorg uit angst voor de kosten.

Het moet anders 👉 ",0
"Deze meldingen komen binnen via de SP Meldlijn

Angst voor de naheffing
Onzekerheid over de toekomst
Wantrouwen in energiebedrijven
Kou en vocht in woningen
Energierekeningen tot €1600!

Doe ook je melding 
☎️ 0800 022 5005 (19-20uur)
💻 ",0
Of teken de #volkspetitie op ,0
"De 3 grootste energiebedrijven Essent, Eneco en Vattenfall maken bijna €1 miljard nettowinst per jaar.

Nu krijgen ze miljardensubsisies, maar helpt het mensen uit de kou en van de hoge kosten af?

Ga naar 👉 ",1
Fijne kerstdagen 🎄 ,1
@djidee @spgroningen We willen bijvoorbeeld kijken of de leges iets kunnen verhogen om dat in te zetten om kaartjes voor jongeren en/of mensen met smalle beurs te verlagen.,0
"@djidee @spgroningen We zullen niets wegjagen hoor. Integendeel. Geen zorgen. Staat ook in artikel. 

We willen wel de winstmarge van Mojo weten. Maar vooral de prijskaartjes zo laag als mogelijk maken. Daar zullen we nog met plannen voor komen.",1
"@Jan_Weeber Het hoeven ook geen bussen meer te zijn of worden. Er wordt een plan uitgewerkt om de periodieke tandartscontrole onder kinderen te verbeteren. 

Als een bus daar niet goed voor is, doen we het anders.",1
"@HermanniYvonne Niets is zoals vroeger natuurlijk.

Belangrijkste is dat kinderen de periodieke controle krijgen.",1
"Al meer dan 90.000 steunbetuigers! 
De steun voor het verlagen van de kosten en het nationaliseren van onze energie groeit door.

Teken nu de #volkspetitie en sluit je aan. Op naar de 100.000 steunbetuigers 💪
Ga naar 👉 ",1
"SP-VOORSTEL AANGENOMEN
Tandartsbus of schooltandarts

51,6% v/d peuters 2-3 jaar…
19,9% v/d de kinderen 4-11 jaar…
21,3% v/d kinderen 12-17 jaar…

…gaan niet voor periodieke controle naar de tandarts. Vooral omdat hun ouders bang zijn voor kosten.",0
"@JongmanMarinus Wij hebben toen verschillende voorstellen gedaan voor een bestuurlijke boete. 

Er was toen onvoldoende steun voor in #raad050 omdat er een college met D66 en VVD zat. Nu niet meer…",0
"Vroeg of laat:

In 2016 stemde de #raad050 nog tegen het SP-voorstel voor de bestuurlijke boete voor huisjesmelkers
👉 ",0
@wdbruin @RenskeLeijten Je mag ook een mailtje sturen naar kostenomlaag@sp.nl en zo een actiepakket aanvragen 💪,1
@wdbruin @RenskeLeijten Zodra je de petitie tekent krijg je een mail voor het aanvragen van een actiepakket 👍🏻,1
"@LteAad @RenskeLeijten Voor ouders is het niet gratis, daardoor gaan zij niet en hun kinderen dan ook niet. 

Niemand komt achter de voordeur. De tandarts komt wel voor de deur (op school). Is op andere plekken heel effectief gebleken.",0
"@CoRonnyMatters Het gaat erom dat alle kinderen wel een periodieke controle krijgen. Dat is nu niet het geval.

Het zijn niet meer de jaren ‘80 dus een tandarts doe scholen bezoekt voor controles werkt erg goed. Dat laten voorbeelden in het land al zien.",1
@creasuuz Precies dat werkt nu dus niet. Anders was er geen noodzaak voor een oplossing.,0
@yspeert @RenskeLeijten Precies dat werkt nu dus niet. Anders was de noodzaak voor een oplossing er niet geweest.,0
"Meer dan 85.000 steunbetuigers voor de #volkspetitie voor het nationaliseren van onze energie 🖍

Duizenden mensen hebben een actiepakket aangevraagd. Samen maken we de #volkspetitie nog groter 📈

Teken de volkspetitie 👉 ",1
"@dwarshuis Klopt ook. Maar als ouders niet gaan omdat ze zorgen hebben over de kosten, gaan de kinderen ook niet.",0
"Onacceptabel!

Dit vermarkte zorgstelsel met eigen risico zorgt voor ongelijkheid en leed.

In Groningen gaat 56% van de peuters niet naar de tandarts en 20% van de 4 - 17 jarige kinderen niet. 

Daarom maken SP, PvdA en PvdD een voorstel voor schooltandartsen of tandartsbussen. ",0
"Goed stel dit hoor!

Met elkaar de strijd aangaan voor betere en goed onderhouden woningen 💪

Die strijd voeren ze niet alleen. Maar dit doen ze samen. Met hun buren en natuurlijk helpt en steunt de SP deze huurders ✊
",1
"Mooi voorbeeld.

Dit zou ook kunnen moeten met de kartonfabriek De Halm in Hoogkerk. 
In de Halmbuurt wonen genoeg mensen die deze warmtebron voor hun woningen goed kunnen gebruiken. 
",1
@nienkealkema ,1
"Vandaag op @EenVandaag 

“In de rij voor de voedselbank. Steeds meer mensen hebben hulp nodig. Meld u bij zelfmoordgedachten.”

“Er dreigt een zorginfarct. Sinds corona is er in de praktijk weinig veranderd. IC-verpleegkundigen voelen zich niet gehoord of gezien.”

Het is 2022… ",0
"Liberalisme
👇👇👇 ",1
"Waar werken we voor? 
Voor ons loon en bestaan of voor hun winst en kapitaal? ",0
"1 op de 5 huishoudens in Drenthe, Groningen en Friesland heeft financiële problemen door de hoge energierekening. 

3 op de 5 mensen vinden dat de overheid onze energie moet nationaliseren.
🙌🙌🙌🙌🙌🙌🙌🙌

Sluit je net ruim 80.000 andere mensen aan 👉 ",1
@Sanvanlan Klopt. Maar eindeloos buitenlandse studenten aantrekken is koren op de molen van huisjesmelkers en werkgevers. En levert hen een reserveleger van arbeidskrachten.,0
"Naast gestutte balkons speelt gebrek aan isolatie en achterstallig onderhoud. Dit zorgt voor verloedering van de buurt.

@Lefier_wonen moet nu aan de slag in Paddepoel-Zuid. Huurders zijn het wachten zat en betalen al jaren teveel huur.",0
"Ons onderwijs is er toch om de maatschappij te dienen? Nu is het andersom en staat verdienmodel voorop.

We moeten reguleren, geen talenten elders wegtrekken (braindrain). Ook zijn studenten ver van huis vatbaarder voor uitbuiting (werk en wonen).

Morgen vragen in #raad050 ",0
"Aan de Westindischekade zijn de balkons, onder druk van huurders, wel hersteld. 

Het kan dus wel en veel onderzoek is namelijk al gedaan. 

Voor gemeenteraad van aanstaande woensdag vragen aangemeld.",1
"Naast gestutte balkons speelt gebrek aan isolatie en achterstallig onderhoud. Dit zorgt voor verloedering van de buurt.

@Lefier_wonen moet nu aan de slag in Paddepoel-Zuid. Huurders zijn het wachten zat en betalen al jaren teveel huur.
",0
"Wat D66 heeft “geschaft”:
1. Laagblijvende lonen door meer concurrentie
2. Uitbuiting van arbeiders/migranten en torenhoge winsten bedrijven
3. Nog hogere druk op volkshuisvesting en spekken van huisjesmelkers
4. Sociale ontwrichting in buurten hier en daar

Lekker geschaft hoor! ",0
"De winsten waren nog nooit zo hoog.
De rijen bij de voedselbank waren nog nooit zo lang. 

Haal het geld waar het zit!
#StopDeTweedeling
#RedDeSolidariteit
#BelastDeRijken ",1
"Kom ook naar een bijeenkomst bij jouw in de buurt.

Meld je aan via 👉",1
"Ruim 80.000 mensen hebben de #volkspetitie al getekend. Iedere dag gaan mensen de straat op, worden steunbetuigers gebeld en worden in het hele land bijeenkomsten georganiseerd.

Heb jij nog niet getekend? Teken dan nu 👉 ",1
@AmandaVos7 @JeffryvanHoorn @elsvanderweele @wijgroningen Ik zal kijken.,1
"Verlaag de kosten, nationaliseer onze energie. Teken net als 80.000 anderen ook de #volkspetitie

Ga naar 👉 ",1
"DOE. HET. ZELF.

“Als je iemand niet vertrouwt omdat hij andere belangen (denk aan: obsceen veel winst maken) heeft: stop met pappen-en-toezicht-houden. Nationaliseren dus …

… Hoelang laat Den Haag zich nog vernederen?”

Aldus @HaegensKoen in @DeGroene ",0
"Ruim 80.000 mensen hebben de #volkspetitie al getekend. En de steun voor het nationaliseren van onze energie en het verlagen van de rekening blijft groeien.

Heb jij nog niet getekend? Teken dan nu 👉 ",1
"Steeds meer Nederlanders gaan uit geldgebrek niet naar de tandarts.

Mensen, tandartsen en hulporganisaties zijn solidair waar ze kunnen. Dit kabinet en het huidige zorgsysteem zijn dat niet of onvoldoende. 

Tandzorg moet in het basispakket.
Steun het 👉 ",0
"@StevenBosch14 Hahaha. Ik begrijp je punt. Blijft een fout verdienmodel dat problemen veroorzaakt voor studenten, internationale studenten en de samenleving (bv. huisvesting, werkverdringing en onnodige verengelsing onderwijs).",0
@StevenBosch14 Meer geld voor meer internationale studenten. Ik begrijp je punt.,1
"@StevenBosch14 Aan buitenlandse studenten wordt door onderwijsinstellingen goed verdiend: het aantal studenten bepaalt hoeveel geld zij krijgen van de overheid. Wie wil groeien en een groter stuk van de taart wil ontvangen, moet dus ook buitenlandse studenten aantrekken.",1
"@PeterMichiel @BramRoden1968 Precies. Vraag het een willekeurige tandarts of huisarts en ze geven meteen aan dat zorgmijden voor hogere collectieve kosten zorgt. 

En dat staat nog los van de argumenten over ongelijkheid, waardigheid en gezondheid.",1
"@BramRoden1968 Extra kosten fysiotherapie,
ggz en tandzorg in basispakket zijn 2,5 miljard euro. Niet zo moeilijk om dekking voor te vinden. Invoering van miljonairs belasting levert 4,2 miljard euro op. 

Politiek is keuze maken. 
De SP kiest voor solidariteit.",1
"@DeRoffel Dat klopt ook. Alleen stijgen de lasten van gemeenten ook en worden deze onvoldoende gecompenseerd door het Rijk. 

Maar politiek is keuze maken. En wij hebben nu voor verruimen kwijtschelding gekozen om de lasten voor mensen te verlagen. Dat is alles behalve zaligmakend.",0
@DeRoffel Maar de stijgende kosten en ook lokale lasten zijn zeker een punt van zorg. Dat ontken ik absoluut niet. Laat dat helder zijn.,1
"@DeRoffel Kwijtschelding afvalstoffenheffing geldt zowel voor woningeigenaren als huurders en is gebaseerd op hoogte van inkomen. Het is een gerichtere maatregel voor mensen die dit het meeste nodig hebben. 

Verlagen OZB betekent bezuinigen te behoeven van een minimale verlaging.",0
@DeRoffel Voordeel van kwijtschelding afvalstoffenheffing is dat het zowel voor huurders als woningeigenaren geldt.,1
"@DeRoffel Wij hebben geen invloed op de WOZ-waarde, wel op de OZB en afvalstoffenheffing. 

Daarom hebben we de kwijtschelding afvalstoffenheffing verruimd. Omdat wij zien dat kosten voor mensen aan alle kanten stijgen en inkomens achterblijven terwijl bedrijven recordwinsten maken. ",0
"Inwoners produceren geen afval.
Producenten produceren afval. 

Een beter milieu begint NIET bij jezelf. Dat pleit ons niet vrij van actie. Integendeel: We moeten de echte verantwoordelijken ter verantwoording roepen.

Pak de producenten aan! ",0
"@AmandaVos7 @JeffryvanHoorn @elsvanderweele @wijgroningen Dat zou ik echt niet weten. 
Maar ga er vanuit dat dit niet komt omdat u onder de LHBI-community valt. 

Het is lastig te beoordelen zonder te weten waarvoor iemand bij Wij Groningen aanklopt.",0
"Dit wervingsverbod zal de toestroom temperen. Dat is goed en nodig.

De volgende stap:
Stop het perverse verdienmodel!   
Nu krijgen universiteiten en hogescholen meer geld voor internationale studenten. 

Ons onderwijs zou geen markt moeten zijn! ",0
"De één bezit alles en zoekt met boodschappen doen naar juwelen, armbanden, auto’s, motoren en boten.

De ander kan helemaal geen boodschappen doen, heeft niet te eten en zit in voedselnood.

Haal het geld waar het zit!
#StopDeTweedeling
#RedDeSolidariteit
#BelastDeRijken ",0
"@FopSchipper We moeten de welvaart herverdeling. Want terwijl voedselproducenten, energie- en oliebedrijven recordwinsten maken waardoor mensen een hogere prijs betalen.

Ondertussen zorgt ongereguleerde arbeidsmigratie voor een rem op loon- en inkomensontwikkeling.

Dat moet en kan anders.",1
"“We moeten beseffen dat we collectief een stukje armer zullen worden.”

“Als ik niet kan eten, dan vul ik mijn buik met water” 

Haal het geld waar het zit!
#StopDeTweedeling
#RedDeSolidariteit
#BelastDeRijken ",0
"VERLAAG DE KOSTEN, NATIONALISEER ONZE ENERGIE

Heb jij de #volkspetitie al getekend? Ruim 70.000 mensen gingen je voor. Doe mee 👉 ",1
@Jurjenvdb Zo ver zijn we hier niet van verwijderd… ,0
"Het zijn mensen zoals Johan en Lieneke Bulthuis die onze Groninger dorpen zo mooi maken.

Het enige wat mensen nodig hebben, is een overheid die naast hen staat en helpt waar dat nodig is. Nu kan het dorpshuis in Ten Boer blijven en blijven Johan en Lieneke betrokken en actief. ",1
WIJ GAAN DOOR! 💪 ,1
"Liberalen die zichzelf net zolang schaak zetten, totdat ze schaakmat staan.

Kabinet Rutte/Kaag is bezig de markt te regelen of te redden. Problemen verergeren of meer problemen worden veroorzaakt. Het loopt allemaal vast en men blijft pleisters plakken.",0
"@Noah_Vetter_ @ReneDamkot @GvVmu @Veldhorst__W @MarijnissenL Mensen die serieus denken dat de SP arbeidsmigranten als boosdoener zien, hebben andere belangen. 

Het is de enige partij die uitbuiting van arbeidsmigranten heeft aangepakt en hiervoor heeft gewaarschuwd.",1
"Sprakeloos van dit soort onzin.

En met dit soort onzin komt deze professor al jaren. ",0
"Liberalen die zichzelf net zolang schaak zetten, totdat ze schaakmat staan.

Kabinet Rutte/Kaag is bezig de markt te regelen of te redden. Problemen verergeren, worden vooruit geschoven of meer problemen worden veroorzaakt. Het loopt allemaal vast en men blijft pleisters plakken. ",0
"De strijd van schoonmakers voor meer loon, meer werkzekerheid en respect blijft mij inspireren.

Vanavond spraken zij weer in bij #raad050 Over het belang van in dienst komen bij de @gem_groningen per 1-11-2023.

Zoals de schoonmakers zelf altijd zeggen:
WIJ GAAN DOOR! 💪 ",1
@kilianhekhuis Rechts en kapitaal maakt juist gebruik van gebrek aan regulering. Daar zien we nu de uitwassen en misstanden van.,0
@kilianhekhuis Juist niet. Er moet een vergunning worden versterkt waar voorwaarden met controle aan kunnen worden gesteld. Oftewel: Arbeidsinspectie.,0
"@kilianhekhuis Nu eerst (tijdelijk) stoppen, zodat je kunt reguleren. Door werkvergunningen in te voeren. Op die manier reguleren we het werk, stopt de uitbuiting en is er meer zicht en controle.",0
"GEMEENTE VOERT KLEDING- EN SPEELGOEDBONNEN WEER IN

Met de stijgende kosten zijn de kleding- en speelgoedbonnen voor kinderen meer nodig dan ooit. Het is goed te zien dat de inzet van deze ouders tot herinvoering van de bonnen heeft geleid.

Meer info: ",1
"@ReneDamkot Precies. Bestrijd de uitbuiting door bedrijven en uitzendbureaus aan te pakken, loondumping en -matiging niet toe te staan, ophokwoningen en huisjesmelkerij te bestrijden en sociale ontheemding en segregatie te voorkomen. 

Bescherm arbeiders
Schaf disfunctionele markten af.",0
"Stop en reguleer arbeidsmigratie. Dat voorkomt uitbuiting, loonmatiging, woningnood en sociale ontheemding.

VVD kijkt weg van problemen arbeidsmigratie omdat dit verdienmodel van grote bedrijven raakt. Werknemers hier en van ver, buurten en gezinnen hier en daar zijn de dupe. ",0
@GerrieElfrink Deze is mooi!,1
"@GerrieElfrink @sarahdobbe Michael Jackson of ABBA.
We zullen zien op welke protestmuziek men zal stemmen.",0
@sarahdobbe Ik vind kara oké hoor.,1
"@sarahdobbe Maar deze is al een stuk beter.

ABBA…",1
"De campagnetour met de #volkspetitie voor het nationaliseren van onze energie gaat door!

Gisteravond bijeenkomsten in Goes en Groningen. Aanstaande vrijdag in Heerenveen en Apeldoorn.

Kom ook naar een bijeenkomst bij jouw in de buurt. Meld je aan via 👉",1
@sarahdobbe Vooruit dan maar.,1
