Posts,Labels,date_created
"Deze meldingen komen binnen via de SP Meldlijn

Angst voor de naheffing
Onzekerheid over de toekomst
Wantrouwen in energiebedrijven
Kou en vocht in woningen
Energierekeningen tot €1600!

Doe ook je melding 
☎️ 0800 022 5005 (19-20uur)
💻 ",0,2023-01-03T16:37:17.000Z
Of teken de #volkspetitie op ,0,2023-01-02T20:18:09.000Z
"De 3 grootste energiebedrijven Essent, Eneco en Vattenfall maken bijna €1 miljard nettowinst per jaar.

Nu krijgen ze miljardensubsisies, maar helpt het mensen uit de kou en van de hoge kosten af?

Ga naar 👉 ",1,2023-01-02T20:00:45.000Z
Fijne kerstdagen 🎄 ,1,2022-12-25T12:03:27.000Z
@djidee @spgroningen We willen bijvoorbeeld kijken of de leges iets kunnen verhogen om dat in te zetten om kaartjes voor jongeren en/of mensen met smalle beurs te verlagen.,0,2022-12-23T20:21:46.000Z
"@djidee @spgroningen We zullen niets wegjagen hoor. Integendeel. Geen zorgen. Staat ook in artikel. 

We willen wel de winstmarge van Mojo weten. Maar vooral de prijskaartjes zo laag als mogelijk maken. Daar zullen we nog met plannen voor komen.",1,2022-12-23T20:05:21.000Z
"@Jan_Weeber Het hoeven ook geen bussen meer te zijn of worden. Er wordt een plan uitgewerkt om de periodieke tandartscontrole onder kinderen te verbeteren. 

Als een bus daar niet goed voor is, doen we het anders.",1,2022-12-22T20:06:28.000Z
"@HermanniYvonne Niets is zoals vroeger natuurlijk.

Belangrijkste is dat kinderen de periodieke controle krijgen.",1,2022-12-22T20:01:18.000Z
"Al meer dan 90.000 steunbetuigers! 
De steun voor het verlagen van de kosten en het nationaliseren van onze energie groeit door.

Teken nu de #volkspetitie en sluit je aan. Op naar de 100.000 steunbetuigers 💪
Ga naar 👉 ",1,2022-12-22T18:34:03.000Z
"SP-VOORSTEL AANGENOMEN
Tandartsbus of schooltandarts

51,6% v/d peuters 2-3 jaar…
19,9% v/d de kinderen 4-11 jaar…
21,3% v/d kinderen 12-17 jaar…

…gaan niet voor periodieke controle naar de tandarts. Vooral omdat hun ouders bang zijn voor kosten.",0,2022-12-22T15:53:04.000Z
"@JongmanMarinus Wij hebben toen verschillende voorstellen gedaan voor een bestuurlijke boete. 

Er was toen onvoldoende steun voor in #raad050 omdat er een college met D66 en VVD zat. Nu niet meer…",0,2022-12-21T16:55:28.000Z
"Vroeg of laat:

In 2016 stemde de #raad050 nog tegen het SP-voorstel voor de bestuurlijke boete voor huisjesmelkers
👉 ",0,2022-12-21T16:36:48.000Z
@wdbruin @RenskeLeijten Je mag ook een mailtje sturen naar kostenomlaag@sp.nl en zo een actiepakket aanvragen 💪,1,2022-12-19T16:32:17.000Z
@wdbruin @RenskeLeijten Zodra je de petitie tekent krijg je een mail voor het aanvragen van een actiepakket 👍🏻,1,2022-12-19T16:31:37.000Z
"@LteAad @RenskeLeijten Voor ouders is het niet gratis, daardoor gaan zij niet en hun kinderen dan ook niet. 

Niemand komt achter de voordeur. De tandarts komt wel voor de deur (op school). Is op andere plekken heel effectief gebleken.",0,2022-12-16T16:14:13.000Z
"@CoRonnyMatters Het gaat erom dat alle kinderen wel een periodieke controle krijgen. Dat is nu niet het geval.

Het zijn niet meer de jaren ‘80 dus een tandarts doe scholen bezoekt voor controles werkt erg goed. Dat laten voorbeelden in het land al zien.",1,2022-12-16T08:07:37.000Z
@creasuuz Precies dat werkt nu dus niet. Anders was er geen noodzaak voor een oplossing.,0,2022-12-16T08:04:56.000Z
@yspeert @RenskeLeijten Precies dat werkt nu dus niet. Anders was de noodzaak voor een oplossing er niet geweest.,0,2022-12-16T08:04:08.000Z
"Meer dan 85.000 steunbetuigers voor de #volkspetitie voor het nationaliseren van onze energie 🖍

Duizenden mensen hebben een actiepakket aangevraagd. Samen maken we de #volkspetitie nog groter 📈

Teken de volkspetitie 👉 ",1,2022-12-15T11:38:09.000Z
"@dwarshuis Klopt ook. Maar als ouders niet gaan omdat ze zorgen hebben over de kosten, gaan de kinderen ook niet.",0,2022-12-15T10:57:27.000Z
"Onacceptabel!

Dit vermarkte zorgstelsel met eigen risico zorgt voor ongelijkheid en leed.

In Groningen gaat 56% van de peuters niet naar de tandarts en 20% van de 4 - 17 jarige kinderen niet. 

Daarom maken SP, PvdA en PvdD een voorstel voor schooltandartsen of tandartsbussen. ",0,2022-12-15T09:56:10.000Z
"Goed stel dit hoor!

Met elkaar de strijd aangaan voor betere en goed onderhouden woningen 💪

Die strijd voeren ze niet alleen. Maar dit doen ze samen. Met hun buren en natuurlijk helpt en steunt de SP deze huurders ✊
",1,2022-12-13T22:57:38.000Z
"Mooi voorbeeld.

Dit zou ook kunnen moeten met de kartonfabriek De Halm in Hoogkerk. 
In de Halmbuurt wonen genoeg mensen die deze warmtebron voor hun woningen goed kunnen gebruiken. 
",1,2022-12-12T08:06:49.000Z
@nienkealkema ,1,2022-12-10T23:38:37.000Z
"Vandaag op @EenVandaag 

“In de rij voor de voedselbank. Steeds meer mensen hebben hulp nodig. Meld u bij zelfmoordgedachten.”

“Er dreigt een zorginfarct. Sinds corona is er in de praktijk weinig veranderd. IC-verpleegkundigen voelen zich niet gehoord of gezien.”

Het is 2022… ",0,2022-12-10T17:43:05.000Z
"Liberalisme
👇👇👇 ",1,2022-12-08T09:11:07.000Z
"Waar werken we voor? 
Voor ons loon en bestaan of voor hun winst en kapitaal? ",0,2022-12-08T09:02:40.000Z
"1 op de 5 huishoudens in Drenthe, Groningen en Friesland heeft financiële problemen door de hoge energierekening. 

3 op de 5 mensen vinden dat de overheid onze energie moet nationaliseren.
🙌🙌🙌🙌🙌🙌🙌🙌

Sluit je net ruim 80.000 andere mensen aan 👉 ",1,2022-12-07T22:19:04.000Z
@Sanvanlan Klopt. Maar eindeloos buitenlandse studenten aantrekken is koren op de molen van huisjesmelkers en werkgevers. En levert hen een reserveleger van arbeidskrachten.,0,2022-12-06T21:28:41.000Z
"Naast gestutte balkons speelt gebrek aan isolatie en achterstallig onderhoud. Dit zorgt voor verloedering van de buurt.

@Lefier_wonen moet nu aan de slag in Paddepoel-Zuid. Huurders zijn het wachten zat en betalen al jaren teveel huur.",0,2022-12-06T19:28:58.000Z
"Ons onderwijs is er toch om de maatschappij te dienen? Nu is het andersom en staat verdienmodel voorop.

We moeten reguleren, geen talenten elders wegtrekken (braindrain). Ook zijn studenten ver van huis vatbaarder voor uitbuiting (werk en wonen).

Morgen vragen in #raad050 ",0,2022-12-06T09:18:06.000Z
"Aan de Westindischekade zijn de balkons, onder druk van huurders, wel hersteld. 

Het kan dus wel en veel onderzoek is namelijk al gedaan. 

Voor gemeenteraad van aanstaande woensdag vragen aangemeld.",1,2022-12-06T08:01:30.000Z
"Naast gestutte balkons speelt gebrek aan isolatie en achterstallig onderhoud. Dit zorgt voor verloedering van de buurt.

@Lefier_wonen moet nu aan de slag in Paddepoel-Zuid. Huurders zijn het wachten zat en betalen al jaren teveel huur.
",0,2022-12-06T19:28:58.000Z
"Wat D66 heeft “geschaft”:
1. Laagblijvende lonen door meer concurrentie
2. Uitbuiting van arbeiders/migranten en torenhoge winsten bedrijven
3. Nog hogere druk op volkshuisvesting en spekken van huisjesmelkers
4. Sociale ontwrichting in buurten hier en daar

Lekker geschaft hoor! ",0,2022-12-05T22:44:03.000Z
"De winsten waren nog nooit zo hoog.
De rijen bij de voedselbank waren nog nooit zo lang. 

Haal het geld waar het zit!
#StopDeTweedeling
#RedDeSolidariteit
#BelastDeRijken ",1,2022-12-03T14:06:02.000Z
"Kom ook naar een bijeenkomst bij jouw in de buurt.

Meld je aan via 👉",1,2022-12-03T13:08:22.000Z
"Ruim 80.000 mensen hebben de #volkspetitie al getekend. Iedere dag gaan mensen de straat op, worden steunbetuigers gebeld en worden in het hele land bijeenkomsten georganiseerd.

Heb jij nog niet getekend? Teken dan nu 👉 ",1,2022-12-03T13:08:21.000Z
@AmandaVos7 @JeffryvanHoorn @elsvanderweele @wijgroningen Ik zal kijken.,1,2022-12-02T06:38:29.000Z
"Verlaag de kosten, nationaliseer onze energie. Teken net als 80.000 anderen ook de #volkspetitie

Ga naar 👉 ",1,2022-12-01T22:26:11.000Z
"DOE. HET. ZELF.

“Als je iemand niet vertrouwt omdat hij andere belangen (denk aan: obsceen veel winst maken) heeft: stop met pappen-en-toezicht-houden. Nationaliseren dus …

… Hoelang laat Den Haag zich nog vernederen?”

Aldus @HaegensKoen in @DeGroene ",0,2022-12-01T22:26:11.000Z
"Ruim 80.000 mensen hebben de #volkspetitie al getekend. En de steun voor het nationaliseren van onze energie en het verlagen van de rekening blijft groeien.

Heb jij nog niet getekend? Teken dan nu 👉 ",1,2022-12-01T10:59:42.000Z
"Steeds meer Nederlanders gaan uit geldgebrek niet naar de tandarts.

Mensen, tandartsen en hulporganisaties zijn solidair waar ze kunnen. Dit kabinet en het huidige zorgsysteem zijn dat niet of onvoldoende. 

Tandzorg moet in het basispakket.
Steun het 👉 ",0,2022-12-01T00:07:38.000Z
"@StevenBosch14 Hahaha. Ik begrijp je punt. Blijft een fout verdienmodel dat problemen veroorzaakt voor studenten, internationale studenten en de samenleving (bv. huisvesting, werkverdringing en onnodige verengelsing onderwijs).",0,2022-11-30T20:40:15.000Z
@StevenBosch14 Meer geld voor meer internationale studenten. Ik begrijp je punt.,1,2022-11-30T20:38:12.000Z
"@StevenBosch14 Aan buitenlandse studenten wordt door onderwijsinstellingen goed verdiend: het aantal studenten bepaalt hoeveel geld zij krijgen van de overheid. Wie wil groeien en een groter stuk van de taart wil ontvangen, moet dus ook buitenlandse studenten aantrekken.",1,2022-11-30T20:29:35.000Z
"@PeterMichiel @BramRoden1968 Precies. Vraag het een willekeurige tandarts of huisarts en ze geven meteen aan dat zorgmijden voor hogere collectieve kosten zorgt. 

En dat staat nog los van de argumenten over ongelijkheid, waardigheid en gezondheid.",1,2022-11-30T20:22:42.000Z
"@BramRoden1968 Extra kosten fysiotherapie,
ggz en tandzorg in basispakket zijn 2,5 miljard euro. Niet zo moeilijk om dekking voor te vinden. Invoering van miljonairs belasting levert 4,2 miljard euro op. 

Politiek is keuze maken. 
De SP kiest voor solidariteit.",1,2022-11-30T19:42:22.000Z
"@DeRoffel Dat klopt ook. Alleen stijgen de lasten van gemeenten ook en worden deze onvoldoende gecompenseerd door het Rijk. 

Maar politiek is keuze maken. En wij hebben nu voor verruimen kwijtschelding gekozen om de lasten voor mensen te verlagen. Dat is alles behalve zaligmakend.",0,2022-11-30T18:52:26.000Z
@DeRoffel Maar de stijgende kosten en ook lokale lasten zijn zeker een punt van zorg. Dat ontken ik absoluut niet. Laat dat helder zijn.,1,2022-11-30T18:40:14.000Z
"@DeRoffel Kwijtschelding afvalstoffenheffing geldt zowel voor woningeigenaren als huurders en is gebaseerd op hoogte van inkomen. Het is een gerichtere maatregel voor mensen die dit het meeste nodig hebben. 

Verlagen OZB betekent bezuinigen te behoeven van een minimale verlaging.",0,2022-11-30T18:39:30.000Z
@DeRoffel Voordeel van kwijtschelding afvalstoffenheffing is dat het zowel voor huurders als woningeigenaren geldt.,1,2022-11-30T18:36:03.000Z
"@DeRoffel Wij hebben geen invloed op de WOZ-waarde, wel op de OZB en afvalstoffenheffing. 

Daarom hebben we de kwijtschelding afvalstoffenheffing verruimd. Omdat wij zien dat kosten voor mensen aan alle kanten stijgen en inkomens achterblijven terwijl bedrijven recordwinsten maken. ",0,2022-11-30T18:32:25.000Z
"Inwoners produceren geen afval.
Producenten produceren afval. 

Een beter milieu begint NIET bij jezelf. Dat pleit ons niet vrij van actie. Integendeel: We moeten de echte verantwoordelijken ter verantwoording roepen.

Pak de producenten aan! ",0,2022-11-30T14:18:17.000Z
"@AmandaVos7 @JeffryvanHoorn @elsvanderweele @wijgroningen Dat zou ik echt niet weten. 
Maar ga er vanuit dat dit niet komt omdat u onder de LHBI-community valt. 

Het is lastig te beoordelen zonder te weten waarvoor iemand bij Wij Groningen aanklopt.",0,2022-11-30T12:21:28.000Z
"Dit wervingsverbod zal de toestroom temperen. Dat is goed en nodig.

De volgende stap:
Stop het perverse verdienmodel!   
Nu krijgen universiteiten en hogescholen meer geld voor internationale studenten. 

Ons onderwijs zou geen markt moeten zijn! ",0,2022-11-30T08:43:30.000Z
"De één bezit alles en zoekt met boodschappen doen naar juwelen, armbanden, auto’s, motoren en boten.

De ander kan helemaal geen boodschappen doen, heeft niet te eten en zit in voedselnood.

Haal het geld waar het zit!
#StopDeTweedeling
#RedDeSolidariteit
#BelastDeRijken ",0,2022-11-29T17:05:13.000Z
"@FopSchipper We moeten de welvaart herverdeling. Want terwijl voedselproducenten, energie- en oliebedrijven recordwinsten maken waardoor mensen een hogere prijs betalen.

Ondertussen zorgt ongereguleerde arbeidsmigratie voor een rem op loon- en inkomensontwikkeling.

Dat moet en kan anders.",1,2022-11-28T22:50:38.000Z
"“We moeten beseffen dat we collectief een stukje armer zullen worden.”

“Als ik niet kan eten, dan vul ik mijn buik met water” 

Haal het geld waar het zit!
#StopDeTweedeling
#RedDeSolidariteit
#BelastDeRijken ",0,2022-11-28T22:28:11.000Z
"VERLAAG DE KOSTEN, NATIONALISEER ONZE ENERGIE

Heb jij de #volkspetitie al getekend? Ruim 70.000 mensen gingen je voor. Doe mee 👉 ",1,2022-11-28T21:47:05.000Z
@Jurjenvdb Zo ver zijn we hier niet van verwijderd… ,0,2022-11-28T13:20:54.000Z
"Het zijn mensen zoals Johan en Lieneke Bulthuis die onze Groninger dorpen zo mooi maken.

Het enige wat mensen nodig hebben, is een overheid die naast hen staat en helpt waar dat nodig is. Nu kan het dorpshuis in Ten Boer blijven en blijven Johan en Lieneke betrokken en actief. ",1,2022-11-28T12:55:43.000Z
WIJ GAAN DOOR! 💪 ,1,2022-11-26T18:16:22.000Z
"Liberalen die zichzelf net zolang schaak zetten, totdat ze schaakmat staan.

Kabinet Rutte/Kaag is bezig de markt te regelen of te redden. Problemen verergeren of meer problemen worden veroorzaakt. Het loopt allemaal vast en men blijft pleisters plakken.",0,2022-11-24T10:56:55.000Z
"@Noah_Vetter_ @ReneDamkot @GvVmu @Veldhorst__W @MarijnissenL Mensen die serieus denken dat de SP arbeidsmigranten als boosdoener zien, hebben andere belangen. 

Het is de enige partij die uitbuiting van arbeidsmigranten heeft aangepakt en hiervoor heeft gewaarschuwd.",1,2022-11-24T09:26:16.000Z
"Sprakeloos van dit soort onzin.

En met dit soort onzin komt deze professor al jaren. ",0,2022-11-24T09:21:14.000Z
"Liberalen die zichzelf net zolang schaak zetten, totdat ze schaakmat staan.

Kabinet Rutte/Kaag is bezig de markt te regelen of te redden. Problemen verergeren, worden vooruit geschoven of meer problemen worden veroorzaakt. Het loopt allemaal vast en men blijft pleisters plakken. ",0,2022-11-24T10:56:55.000Z
"De strijd van schoonmakers voor meer loon, meer werkzekerheid en respect blijft mij inspireren.

Vanavond spraken zij weer in bij #raad050 Over het belang van in dienst komen bij de @gem_groningen per 1-11-2023.

Zoals de schoonmakers zelf altijd zeggen:
WIJ GAAN DOOR! 💪 ",1,2022-11-23T22:49:56.000Z
@kilianhekhuis Rechts en kapitaal maakt juist gebruik van gebrek aan regulering. Daar zien we nu de uitwassen en misstanden van.,0,2022-11-23T19:30:12.000Z
@kilianhekhuis Juist niet. Er moet een vergunning worden versterkt waar voorwaarden met controle aan kunnen worden gesteld. Oftewel: Arbeidsinspectie.,0,2022-11-23T19:19:34.000Z
"@kilianhekhuis Nu eerst (tijdelijk) stoppen, zodat je kunt reguleren. Door werkvergunningen in te voeren. Op die manier reguleren we het werk, stopt de uitbuiting en is er meer zicht en controle.",0,2022-11-23T19:00:36.000Z
"GEMEENTE VOERT KLEDING- EN SPEELGOEDBONNEN WEER IN

Met de stijgende kosten zijn de kleding- en speelgoedbonnen voor kinderen meer nodig dan ooit. Het is goed te zien dat de inzet van deze ouders tot herinvoering van de bonnen heeft geleid.

Meer info: ",1,2022-11-23T17:08:54.000Z
"@ReneDamkot Precies. Bestrijd de uitbuiting door bedrijven en uitzendbureaus aan te pakken, loondumping en -matiging niet toe te staan, ophokwoningen en huisjesmelkerij te bestrijden en sociale ontheemding en segregatie te voorkomen. 

Bescherm arbeiders
Schaf disfunctionele markten af.",0,2022-11-22T23:30:55.000Z
"Stop en reguleer arbeidsmigratie. Dat voorkomt uitbuiting, loonmatiging, woningnood en sociale ontheemding.

VVD kijkt weg van problemen arbeidsmigratie omdat dit verdienmodel van grote bedrijven raakt. Werknemers hier en van ver, buurten en gezinnen hier en daar zijn de dupe. ",0,2022-11-22T22:44:27.000Z
@GerrieElfrink Deze is mooi!,1,2022-11-22T21:05:32.000Z
"@GerrieElfrink @sarahdobbe Michael Jackson of ABBA.
We zullen zien op welke protestmuziek men zal stemmen.",0,2022-11-22T20:49:18.000Z
@sarahdobbe Ik vind kara oké hoor.,1,2022-11-22T20:46:57.000Z
"@sarahdobbe Maar deze is al een stuk beter.

ABBA…",1,2022-11-22T20:28:41.000Z
"De campagnetour met de #volkspetitie voor het nationaliseren van onze energie gaat door!

Gisteravond bijeenkomsten in Goes en Groningen. Aanstaande vrijdag in Heerenveen en Apeldoorn.

Kom ook naar een bijeenkomst bij jouw in de buurt. Meld je aan via 👉",1,2022-11-22T19:58:39.000Z
@sarahdobbe Vooruit dan maar.,1,2022-11-22T19:43:00.000Z
"@sarahdobbe Wat is de tekst van je bordje?

Die zou ik alvast maar gaan maken dan.",1,2022-11-22T19:42:14.000Z
@BWVMeijer Billy Bragg!!! 😃😍,1,2022-11-22T19:41:41.000Z
"Er bestaan veel eindejaarsmuzieklijsten (Radio 2 Top2000, Qmusic Top1000, Radio 10 Top4000)

Deze tijd vraagt om een #Top100protestmuziek

Wat is jouw favoriete protestmuziek?

Bijvoorbeeld:
UB40 - We sing our own song
Michael Jackson - They don’t care about us
Scooter - FCK 2020 ",1,2022-11-22T17:23:05.000Z
"“Harde bezuinigingen”
“Moeilijke keuzes”
“Geen gratis geld”
“Hervormen”
“Steunpakketten niet te betalen”

Het kabinet Rutte/Kaag stuurt aan op keiharde bezuinigingen.

Dit is de tijd om op te staan! We moeten het geld halen waar het zit. Sluit je nu aan 👉 ",0,2022-11-22T11:08:20.000Z
"Gisteravond organiseerden de @SPjongeren een politiek café met @RenskeLeijten in #050

In café de @Slingerij gingen jongeren in gesprek over de stijgende kosten en onze #volkspetitie voor het nationaliseren van onze energie⚡️

Meedoen? 💪
Neem contact op met @Hans_deWaard ",1,2022-11-22T09:19:50.000Z
"Na Oss, Hengelo, Drachten, Enschede, Gouda, A’dam, Landsmeer, Alkmaar, Uithoorn, Zutphen en Helmond organiseert de SP nog 10 bijeenkomsten over #volkspetitie voor het nationaliseren van onze energie⚡️

Zie kaartje voor meer bijeenkomsten en meld je aan 👉 ",1,2022-11-21T17:10:50.000Z
"“We kunnen, anders dan bij corona, niet elke tegenslag op ons nemen. Nog grotere steunpakketten jagen inflatie onbedoeld verder aan.”

Wie zijn “we” en “ons”?

Wie profiteren nu?
Wie betalen hogere prijzen?
Wie werken langer door?
Wie maken hogere winsten?",0,2022-11-19T23:47:38.000Z
"Allemaal “handige” bespaartips in de @volkskrant 

Beter schaffen we het eigen risico af en maken we zorgpremie inkomensafhankelijk. 

Op naar een ",0,2022-11-19T08:53:02.000Z
@BertWierenga2 @RenskeLeijten Gewoon langskomen maandag. Leuk 😃 Neem vooral iemand of meerderen mee!,1,2022-11-18T23:03:55.000Z
@BertWierenga2 19.30uur Slingerij met @RenskeLeijten,1,2022-11-18T22:45:33.000Z
"Maandag 21/11:
Goes en Groningen

Vrijdag 25/11:
Apeldoorn en Heerenveen

Maandag 28/11:
Nijmegen 

Vrijdag 2/12:
Rotterdam 
",1,2022-11-18T21:38:49.000Z
"De campagnetour is in volle gang!
Met vandaag drukbezochte bijeenkomsten in Zutphen, Alkmaar en Uithoorn 💪

Ruim 70.000 mensen tekenden al de #volkspetitie voor het nationaliseren van onze energie en het verlagen van de rekening.

Teken ook 👉 ",1,2022-11-18T21:29:23.000Z
"De huurders van de Palembangstraat zijn strijdbaar. De afgelopen jaren is amper onderhoud gepleegd, maar huurders betalen wel de volle huur en hoge energierekening.

Huurders eisen groot onderhoud of renovatie door Lefier. Daarom komen huurders samen met de SP in actie 💪 ",0,2022-11-18T20:07:58.000Z
"Ruim 70 duizend mensen tekenden al de #volkspetitie voor het nationaliseren van onze energie en het verlagen van de rekening. 

Heb jij nog niet getekend? 
Teken dan nu ook 👉 ",1,2022-11-17T17:12:40.000Z
@TherezaLangeler Goede kijktip dit. Dank!,1,2022-11-16T22:12:13.000Z
"1991 “Een beter milieu begint bij jezelf”

2022 “Een beter milieu begint bij jezelf”

Een ezel stoot zich geen 32 keer aan dezelfde steen. ",1,2022-11-16T22:11:10.000Z
"We verruimen de voorwaarden voor de vermogenstoets én we bieden volledige kwijtschelding afvalstoffenheffing aan 6000 huishoudens (€133 per huishoudens).

#raad050 ",1,2022-11-16T17:22:39.000Z
"@Peewee1149 1. SP = Socialistische Partij. Dus geen communistische partij
2. Al jaren verantwoording op lokaal niveau bv. in Groningen
3. Veel bereikt met mensen. Renovaties wijken, werkzekerheid voor schoonmakers en zorgwerkers, veel inkomensondersteuning en banen.

Niet zo zuur hoor…",1,2022-11-15T15:32:01.000Z
@WilbertGort @SPnl Alle antwoorden op je vragen staan hier ,1,2022-11-15T14:13:03.000Z
@WilbertGort @SPnl Hij staat toe dat de premies verhoogd worden.,0,2022-11-15T14:05:41.000Z
"@WilbertGort Eigen risico wordt afgeschaft. Premies worden inkomensafhankelijk (geen bureaucratie met toeslagen). Medicijnprijzen kunnen omlaag, onder andere doordat het Nationaal ZorgFonds als één organisatie onderhandelt met de farmaceutische industrie. En dat scheelt veel geld.",1,2022-11-15T14:02:57.000Z
@ThsHwg Dit hebben landen zoals Frankrijk en Duitsland het afgelopen jaar net zo gedaan.,1,2022-11-15T13:42:14.000Z
"@ThsHwg Het plan is simpel:
Eerst stellen we maximale tarieven voor commerciële energiebedrijven vast. Wanneer deze bedrijven om subsidie bij de overheid vragen, eisen we daar zeggenschap in aandelen voor terug. Zo nationaliseren we stapsgewijs of in één keer energiebedrijven.",1,2022-11-15T13:42:05.000Z
"Minister Kuipers (D66) van Volksgezondheid verhoogt de zorgpremies en stelt dat eigen bijdrage “zorgconsumptie moeten remmen” #vragenuur

1. Zorgvermijding leidt tot slechtere gezondheid en hogere kosten
2. Wat een wantrouwend mensbeeld

Tijd voor het ",0,2022-11-15T13:24:42.000Z
@fctjan @RenskeLeijten ,1,2022-11-15T12:49:01.000Z
@hansijsvogel @ZilverenKruis ,1,2022-11-14T22:20:07.000Z
"De tour ‘Verlaag de kosten, nationaliseer onze energie’ gaat door 💪

Vanavond een drukbezochte bijeenkomst in Helmond. Aanstaande vrijdag bijeenkomsten in Zutphen, Almaar en Amstelveen. Kom ook naar de bijeenkomsten.

Doe mee en teken de #volkspetitie 👉 ",1,2022-11-14T21:15:30.000Z
"Of toch wel?

2/2 ",0,2022-11-11T07:48:55.000Z
"ER IS GEEN ALTERNATIEF

1/2 ",0,2022-11-11T07:48:30.000Z
"Verlaag de rekening. 
Maximeer de energieprijzen. 
Geef alleen staatsteun in ruil voor aandelen en zeggenschap. 

Zo nationaliseren we onze energie 💪

Teken de #volkspetitie 👉 ",1,2022-11-10T21:49:03.000Z
"Voorstel aangenomen 💪

De afvalstoffenheffing wordt in 2023 voor 6000 huishoudens volledig kwijtgescholden. Een lastenverlaging van 133 euro voor een grote groep mensen. En dat is in deze tijden met almaar stijgende kosten hard nodig.

Lees hier meer 👉 ",1,2022-11-09T23:01:11.000Z
"Mensen kunnen stijgende prijzen niet meer opbrengen.

Ondertussen maken voedsel-, energie- en oliebedrijven recordwinsten.

Hoge inflatie wordt aangewakkerd door winstlust van crisisprofiteurs.

Aandeelhouders vullen hun zakken door het uit de zakken van mensen te halen. ",0,2022-11-08T12:57:37.000Z
@SP_Amsterdam @ErikBobeldijk @FransRein @HoefslootRick Teken de #volkspetitie 👉 ,1,2022-11-08T08:14:17.000Z
"Op vele plekken in het land staan mensen met de #volkspetitie op straat. Iedere dag groeit de steun om de kosten te verlagen en onze energie te nationaliseren. 

Teken ook en doe mee 👉 ",1,2022-11-06T20:57:59.000Z
"We maken allemaal wel eens fouten 3/3

(Kaart van Nederland in de Volkskrant) ",1,2022-11-06T12:30:56.000Z
"We maken allemaal wel eens fouten 2/3 

(Aardbeving bij Wirdum in Groningen) ",1,2022-11-06T12:30:54.000Z
"Hoezo “Grote delen van het Westen”?

Het grootste deel van Noord-Holland, Noord, Flevoland, Zeeland, Friesland en Groningen zul je bedoelen.

Vreemd dat “Grote delen van het Westen” dan de conclusie is. 1/3 ",0,2022-11-06T12:30:52.000Z
Doe mee en teken de volkspetitie 👉 ,1,2022-11-05T11:57:22.000Z
"De tour voor de #volkspetitie ‘Verlaag de kosten, nationaliseer onze energie’ gaat door 💪

Na Drachten, Enschede, Gouda en Hengelo waren we gisteravond in Amsterdam. Teken de volkspetitie en kom naar één van de bijeenkomsten. ",1,2022-11-05T11:57:21.000Z
"Belastingbetaler moet onder voorwaarden van commerciële energiebedrijven miljarden overmaken.

Ze zijn nuts!

Maximeer tarieven en bij staatssteun aandelen overnemen. Verlaag de kosten, nationaliseer onze energie.
Teken hier 👉 ",1,2022-11-04T16:51:17.000Z
@mariskasloot @chrisgarrit @AmrutSijbolts Nieuwjaarsfeest was al voor coronacrisis door eerder college afgeschaft.,0,2022-11-02T22:26:38.000Z
@mariskasloot @chrisgarrit @AmrutSijbolts De toezegging van de wethouder was behoorlijk helder.,1,2022-11-02T22:22:39.000Z
"@mariskasloot @chrisgarrit @AmrutSijbolts Nieuwjaarsfeest lijkt weer terug te komen. Het is de vraag of het dit jaar (nog) lukt, maar sowieso wel de jaren daarna.",1,2022-11-02T22:19:38.000Z
"De @VVDGroningen wil ‘trickle down’ hanteren voor woningbouw. Zij willen meer en grotere woningen op vrije kavels en minder en kleinere sociale huurwoningen.

Terwijl ‘trickle down’ nergens heeft gewerkt, blijven de TINA’s hier aan vasthouden.

Gelukkig kiest Groningen anders! ",0,2022-11-02T13:43:30.000Z
"Mooi. Zullen we in plaats van afbraak bestrijden nu dan ook vooruitgang bevechten.

Nationaliseer het hele OV: trein, spoor en stads- en streekvervoer. Dan worden belangen van reizigers, werknemers, infrastructuur, natuur en milieu echt gediend. 

#PakDeTreinTerug
#PakDeBusTerug ",1,2022-11-01T22:30:19.000Z
"@jamaarneemaar @Fubaroque Absurd om miljarden over te maken aan commerciële energiebedrijven zonder er zeggenschap voor terug te krijgen. 

Het punt is: ze gaan er niets voor in de plaats doen.",0,2022-11-01T17:19:05.000Z
"IN 1 WEEK

Unilever, Shell &amp; Vattenfall verhogen prijzen om hogere winsten te maken

Vermogen rijkste NL’ers 5% gestegen tot €3000 miljard

Armoede groeit in 2022 naar ruim 1,1 miljoen mensen

Kaag: “Energieplafond is tijdelijk”

Duidelijk welke belangen kabinet Rutte/Kaag dient ",0,2022-11-01T16:27:28.000Z
"@JannyAn Mensen moeten de mogelijkheid hebben om met 65 met AOW/pensioen te gaan. Er zijn overigens nog steeds veel 60 plussers die zich rot solliciteren, maar niet aangenomen worden.",1,2022-11-01T09:21:47.000Z
@JongmanMarinus @JannyAn Lees de plannen. Dan zie je dat dit de eerste stappen in richting van privatiseren zijn.,0,2022-11-01T09:02:04.000Z
"@JongmanMarinus Deze plannen komen van liberale politici. Dit zijn eerste stappen richting privatisering. Dat gaat stap voor stap.

Ik roep iedereen op vakbondslid te worden. Maar vakbond moet stoppen met liberaliseringen verdedigen. Dit is geen verbetering. Het is tijd vooruitgang te bevechten.",0,2022-11-01T09:01:13.000Z
