Posts;Labels
@ZihniOzdil @De_Goede_Zaak Samen met KVK zijn we doorlopend op zoek naar de juiste balans. Zo is KVK onlangs gestopt met bulkverstrekkingen van data via online aanvraag. Privacy blijft een aandachtspunt. Binnenkort gaan we hier met KVK en belanghebbenden over in gesprek in de vorm van een consultatie. 2/3;1
@ZihniOzdil @De_Goede_Zaak Beste Zihni, De inrichting van het handelsregister brengt dilemma’s met zich mee. Het gaat om het belang van privacy. Maar ook om rechtszekerheid en fraudebestrijding. Er is helaas geen makkelijke oplossing voor. 1/3;0
@De_Goede_Zaak Doel is om samen te onderzoeken of er oplossingen gevonden kunnen worden waarin de verschillende belangen zo goed mogelijk verenigd worden. Bijvoorbeeld in de vorm van een wijziging Handelsregisterwet. Zie toelichting KVK: ;1
@De_Goede_Zaak Samen met KVK zijn we doorlopend op zoek naar de juiste balans. Zo is de KVK onlangs gestopt met bulkverstrekkingen van data via online aanvraag. Privacy blijft een aandachtspunt. Binnenkort gaan we met de KVK en belanghebbenden over in gesprek in de vorm van een consultatie. 2/3;1
@De_Goede_Zaak De inrichting van het handelsregister brengt dilemma’s met zich mee. Het gaat om het belang van privacy. Maar ook om rechtszekerheid en fraudebestrijding. Er is helaas geen makkelijke oplossing voor. 1/3;1
Dank je, @ArneWeverling                           Het ga je goed! ;1
@ShortWire Ik raad je aan contact te houden met Agentschap Telecom. Je kunt met hen afspreken dat ze het jou laten weten als de regeling in werking is getreden en is gepubliceerd in de Staatscourant. ^CE;1
"Nederland presenteert zich deze week op de Hannover Messe onder de titel “Integrated Smart Industries for Recovery in Europe”. 🇩🇪-🇳🇱 samenwerking komt hier aan bod, zoals het partnerschap tussen @ASMLcompany, @ZEISS_Group en @TRUMPF_News.

Lees meer ⤵️

";1
"Samen met de fieldlabs evenementen en de pilots voor testen van het toegangstesten kan het Fieldlab cafés bijdragen aan het openen van de samenleving. Iets waar we allemaal naar uitkijken. 

#samensterk ";1
"Het kabinet heeft toestemming gegeven aan Fieldlab Evenementen om de komende twee maanden evenementen met een hogere bezoekerscapaciteit te organiseren. 

Een stap in de goede richting! Zo blijven we binnen het kabinet kijken wat er wel kan. 

";1
"Bij de Hannover Messe vond zojuist de ""Lightweighting Summit"" plaats, waar ik door collega @peteraltmaier was uitgenodigd om de 🇳🇱🇩🇪 banden bij de productie van composietmaterialen te verstevigen. Cruciaal, bijvoorbeeld voor duurzamer vervoer.

Meer ⤵️

";1
"Deze pilots bieden een hoopvol perspectief. Ik kijk dan ook met veel belangstelling uit naar de resultaten.

#samensterk ";1
"Of je nu fotograaf, muzikant of auteur bent. Het is belangrijk om je werk te beschermen via het intellectuele eigendomsrecht.

Hoe je dit kunt doen lees je hier: ";1
"Het Kabinet investeert vanuit het Nationaal Groeifonds 1,35 miljard euro in innovatie zoals quantumtechnologie. 

Vanochtend schoof ik aan bij @WNLVandaag om uit te leggen waarom.

📺 Bekijk de uitzending ⤵️

";1
"Postbezorging mag niet in gevaar komen. Daarom concludeer ik op basis van economische, juridische en sociale argumenten opnieuw dat het toestaan van de overname van Sandd door PostNL noodzakelijk is ⤵️

";1
"Blij met de toekenning van 1,35 miljard euro uit het Nationaal Groeifonds aan vijf voorstellen die ik namens samenwerkende partijen heb ingediend. 

Onderzoek en ontwikkeling is de sleutel voor duurzame groei en dus voor onze toekomst.

Nieuwsbericht ⤵️

";1
"Ik kijk terug op een geslaagde #innovatieexpo en bedank innoverend Nederland voor alle creatieve, groene ideeën. Jullie zorgen voor een welvarende, innovatievere en duurzamere toekomst voor ons allemaal.

Meer informatie: 
🔗💡";1
@baspaternotte Niet doen. Ze zijn ter inspiratie aan een ieder. Mijn notering in #styletweet staat daarnaast in mijn hart gegrift. Die kan je helemaal niet verwijderen.;1
"Aan alle knappe koppen en gouden handen van Nederland: plaats een #kroonopjewerk en bescherm je werk via het intellectuele eigendomsrecht.

Nieuwsbericht: ";1
"Vanochtend sprak ik bij @BNR over het belang van het beschermen van eigen werk door ondernemers. Zoals bijvoorbeeld muziek, merken, vormgeving, uitvindingen, teksten en foto's. 

📺 Uitzending gemist? ⤵️

▶️  ";1
"Het ‘Holland High Tech House’ staat ook digitaal als een huis bij de Hannover Messe van 12-16 april 2021. 
 
Tickets en informatie ⤵️
 
";1
"Wat we met deze crisis meemaken is buitengewoon zwaar voor iedereen.
Met deze belangrijke stap kunnen we hopelijk onze samenleving en economie weer zo snel mogelijk heropenen. 

#samensterk ";1
Om duurzame en circulaire doelen voor 2030 te bereiken heb je innovatieve ideeën nodig. Gelukkig hebben we veel innovatiekracht in huis. Donderdag spreek ik tijdens de #innovatieexpo 2021 met econoom @MazzucatoM over het economisch belang van innovatie. ;1
#kruisweg #GoedeVrijdag #vincentiuskerk ;1
Vandaag beëdigd als #Kamerlid. Blijft een bijzonder moment. Dank aan iedereen die mij hier gebracht heeft. ;1
"Ons Neerlands trots en #nationaalicoon @HiberGlobal ontvangt een Europese investering van 26 miljoen euro om zijn satellietnetwerk in de ruimte uit te breiden👏🏻 Trots op de baanbrekende #ruimtevaart innovaties van dit mooie bedrijf.

#IoT ";1
"We zetten alles op alles om ondernemers zo goed mogelijk door deze moeilijke tijd heen te helpen. De TVL geeft ondernemers lucht in deze zware tijden. 

#steunpakket #samensterk ";1
"Een fantastische prestatie van maritieme helden @BoskalisNL en #SmitSalvage. Zij hebben een vastgelopen schip in het Suezkanaal losgemaakt. De blokkade bedreigde de wereldeconomie. For every global challenge there is a Dutch solution ⛴💪🏼🌍

#NLinnovatief #trotsopondernemers ";1
"Alles weten over creatief ondernemen in coronatijd?

Meld je dan aan voor het online evenement #OpStoom, georganiseerd door @qredits 

🔗 Volg de livestream vanaf 15 uur:
";1
"De TVL heeft naast een enorme impact op de ondernemers ook impact op het klantcontact bij de RVO. 

Vandaag spraken minister @bvantwout en ik enkele van de 400 medewerkers die hier hard aan werken.

Meer informatie over TVL ⤵️

";1
Deze regeling richt zich op technologische samenwerking tussen wetenschap en ondernemers en geeft een impuls aan onze toekomstige banen en inkomsten. Het is belangrijk dat we ons in de huidige economische crisis op innovatie voor zowel de korte als de lange termijn richten. ;1
"De Tegemoetkoming Vaste Lasten (TVL) is sinds juni 2020 meer dan 210.000 keer aangevraagd. De regeling is voor ondernemers die getroffen zijn door de coronamaatregelen. In totaal is er tot nu toe 1,9 miljard euro toegekend.

Nieuwsbericht ⤵️

";1
@dderuiter Dit is niet mogelijk. Het gaat om evenementen die gepland staan tussen 1 juli en 31 december 2021. Als het aanvankelijk voor juni geplande evenement verplaatst wordt naar de periode tussen 1 juli en 31 december, dan kan de organisator wel aanspraak maken op de regeling. ^MV;0
"Ik ben positief getest op corona. Geen zorgen; ik voel mij goed. Uiteraard zit ik in thuisisolatie en doe ik dus de komende tijd mijn werk via de digitale weg.";1
De subsidieregeling evenementen geeft ondernemers werkzaam in de evenementenbranche extra lucht in deze zware tijden. Hopelijk kunnen we deze zomer weer met zijn allen op een evenement genieten. ;1
Beste mensen, Bedankt voor de steun en stem. Ik had had op meer gehoopt. Maar het is nu zoals het is. Uiteraard blijven we met elkaar bouwen aan een beter Nederland. 💪🏼;1
@TacoScargo @EvelineTijmstra @thierrybaudet @PieterOmtzigt Ook goed! 👍🏼;1
@dinaperla @Concertgebouw Dank! 🙏🏻;1
De #BVm dus 👇🏻 ;1
In gesprek over maatschappelijk verantwoord ondernemen en #Bvm ;1
Ondernemers willen ondernemen. Mensen kunnen niet zonder elkaar. Daar zet ik mij voor in. #NuDoorpakken ;1
"Het Kabinet wil dat grote bedrijven hun mkb-leveranciers sneller gaan uitbetalen en verlaagt de maximale betalingstermijn van 60 naar 30 dagen. 

Daarom heb ik dit wetsvoorstel gisteren naar de kamer gestuurd ⤵️

";1
"We moeten #NuDoorpakken en het eerlijke economische verhaal vertellen.  

#NederlandKiest #NOSdebat ";1
"''Het VVD-programma is het enige programma waarin de ongelijkheid in Nederland toeneemt, in plaats van afneemt.'' - @WBHoekstra 

We moeten #NuDoorpakken en zekerheden herstellen.

#NederlandKiest #NOSdebat ";0
1 op de 3 mensen heeft inmiddels een flexibel arbeidscontract. Denk aan bv de platformeconomie. Dit moet veranderen zodat ook jongeren weer toekomst hebben. #ikstemCDA #NuDoorpakken ;1
Na een jaar is het wetsvoorstel van @MonaKeijzer (@MinisterieEZK) om mkb'ers sneller hun geld te laten krijgen af. Ondernemers moeten, zeker tijdens deze crisis, ademruimte krijgen. Verslaggever @LeonBrandsema: ;0
"De uitbreidingen van de Tegemoetkoming Vaste Lasten (TVL) voor het eerste kwartaal van 2021 zijn goedgekeurd door de Europese Commissie. @RVO_Nederland gaat de verschillende uitbreidingen stapsgewijs doorvoeren.

Nieuwsbericht ⤵️

";1
"Voor winkelen op afspraak geldt per 16 maart een aanpassing voor het ontvangen van klanten:

- Max. 1 klant per 25 m2
- In elk geval 2 klanten per verdieping, ongeacht de grootte van de winkel
- In totaal max. 50 klanten per winkel

Meer informatie ⤵️

";0
Ondernemers verdienen duidelijkheid. Ondernemers moeten weer kunnen ondernemen. Wij hebben het plan klaarliggen 👉 ;1
Ik sprak met ondernemers Bas en Veronique uit Oosterhout. Fantastische ondernemerschap. Ondernemers moeten kunnen blijven ondernemen. ;1
En zo is dat. @WBHoekstra #NuDoorpakken ;1
"Vanuit @EsportsH20  kijk hier even-&gt; ";1
Vanmorgen in gesprek over de toekomst van Nederland 👏🏻 ;1
Vrouwenpower! ;1
@juliawouters @LisanSpanbroek @MonicaKeyzer @SigridKaag @MinBijleveld @ivanengelshoven @KajsaOllongren @NOS @monicaKeyzer en ik zijn er inmiddels aan gewend. 🤗;1
@Fredericotje De TVL-regeling kan bij goedkeuring snel uitgekeerd worden. Ik realiseer me ook dat dit niet alles oplost. We doen wat we kunnen. Hopelijk kan dankzij snelle vaccinatie dit jaar nog een kermis georganiseerd worden. Ik blijf die hoop houden. Sterkte. ^NS 2/2;1
@Fredericotje Beste Frederico, Ik begrijp de zorgen van de kermisbranche. De TVL-regeling moet de ergste klap opvangen. Er is al ruim 10 miljoen aan de branche toegekend. Ook aanvragen voor 2021 zijn deels goedgekeurd, net als de evenementenuitbreiding. Hier meer: ;1
"Het is een loodzware periode voor steeds meer ondernemers die door hun reserves heen zijn en geld nodig hebben voor onder andere de vaste lasten. Daarom breidt het kabinet het steun- en herstelpakket uit.

Nieuwsbericht ⤵️

";1
"De internetconsultatie voor de BVm, die maatschappelijke bedrijven meer her- en erkenning moet geven, is nu geopend. 

Een goede stap voor de ruim 5.000 Nederlandse ondernemers met een sociaal of maatschappelijk doel 👍

Reageer voor 30/4  ⤵️

";1
Luister mee naar de @WOMENInc podcast 🎧 ;1
"Hiermee kunnen nieuwe investeringen worden gedaan in innovatieve mkb-ondernemingen.

Nieuwsbericht: ";1
Extra investeringen bieden perspectief voor bedrijven om uiteindelijk weer sterk als mogelijk uit deze zware crisis te komen. Met dit kabinet en de provincies bundelen we onze krachten door 300 miljoen euro extra te investeren in het fondsvermogen van de ROM’s. ;1
"@Ans2aan Bekijk hier de programma’s:

";1
Met een plan uit de crisis. De economie en samenleving na Corona. #NewDeal #NuDoorpakken ;1
"Vanuit het Perspectief-programma van NWO ontvangen 6 innovatie-koplopers in totaal 22 miljoen. 

Deze onderzoekers, bedrijven en overheidsinstellingen werken samen aan maatschappelijke uitdagingen, bijvoorbeeld op het gebied van zorg en energietransitie.

";1
"Per 16 maart gelden onderstaande voorwaarden voor winkelen op afspraak bij grotere winkels.

Meer informatie: ";0
"Het interview dat bij deze foto hoort, vind je hier -&gt; ";1
"Het aantal coronabesmettingen is nog te hoog. Daarom is er nu geen ruimte voor versoepelingen. Afhankelijk van de besmettingen en ziekenhuisopnames kijkt het kabinet naar mogelijke versoepelingen vanaf het paasweekend.

Nieuwsbericht ⤵️

";0
"Het is #InternationaleVrouwendag 

Een mooi moment om te pleiten voor gelijke kansen voor vrouwen en meer vrouwelijk ondernemerschap. 

#Powervrouwen: ga de competitie niet uit de weg, realiseer je ideeën en geef nooit op! Onze samenleving en economie kan niet zonder jullie! ";1
Verkiezingsshow. Met @lucillewerner en @CDANH #NuDoorpakken ;1
@DeLoods1 @wilfredgenee @BNR Heel veel succes! 💪🏼;1
"Dit weekend vinden een dancefeest en een concert plaats, onderdeel van de Fieldlab Evenementen. Ik lichtte bij @WilfredGenee op @BNR toe waarom we doorgaan met evenementen testen, zo veilig en verantwoord mogelijk.

Luister de uitzending terug ⤵️

";1
"De BVm voor maatschappelijke ondernemers moet bijdragen aan meer her- en erkenning. 

In de loop van volgende week, de week van 8 maart, mag de consultatie starten en kunnen ondernemers op het voorstel reageren. 

Nieuwsbericht ⤵️

";1
"De conferentie ging over het belang van goed digitaal EU-beleid dat innovatie en groei aanjaagt, de positie van consumenten beschermt en marktverstoring aanpakt. Meer weten over de Nederlandse positie over de #DSA/#DMA? 

DSA:
";1
Ik blijf me inzetten om onze economie weer gezond te maken zodat we sterker uit de crisis komen. Ondernemers vormen de motor van onze economie. Het @MinisterieEZK doet haar best om ondernemers te steunen in deze zware tijden. En om ervoor te zorgen dat het ondernemen doorgaat. ;1
"Sinds de start van Tegemoetkoming Vaste Lasten Q1 2021 op 15 februari zijn ruim 66.000 aanvragen ingediend bij @RVO_Nederland. Tot nu toe zijn meer dan 36.000 aanvragen goedgekeurd. Daarbij is een bedrag van 381 miljoen euro toegekend.

Nieuwsbericht ⤵️

";1
@PierreSpaninks Het wetsvoorstel is 09-02-2021 door de Eerste Kamer aanvaard. Vanzelfsprekend willen we het wetgevingsproces op de juiste manier doorlopen en consumenten zo snel mogelijk beter beschermen. Het streven is om de wet per 1 juli dit jaar in werking te laten treden. ^MV;1
Daarnaast raad ik alle schippers aan zich aan te melden voor de TVL-regeling. Binnenkort worden ook de verruimingen doorgevoerd, waaronder de verhoging van het subsidiepercentage naar 85%. Zie: ;1
In afstemming met @minOCW werken we hard aan de sectorspecifieke regeling die ervoor moet zorgen dat we de historische zeilschepen voor de chartervaart kunnen behouden. Eind van deze maand volgt daar meer nieuws over.;1
De bruine vloot is ontzettend belangrijk voor onze cultuur en historie, als beeld van een trots en prachtig land. De sector en toerismeorganisatie @NBTC waren vandaag in gesprek over initiatieven om de zeilvloot verder te helpen en te versterken. ;1
"Bijna 96 miljard euro beschikbaar vanuit het nieuwe EU-programma @HorizonEurope1 voor innovatieve ondernemers en onderzoekers. Dit is belangrijk voor het versterken van onze kennis en het creëren van banen en inkomsten in de toekomst.

Nieuwsbericht ⤵️

";1
Of in 🇳🇱 “Naast steun voor ondernemers hebben we economisch herstel besproken. Strategische autonomie vereist diversificatie, meer dan isolatie, en focus op innovatie en eerlijke competitie.”;1
"Na zijn bezoek aan vaccinproducent @HALIX_CMO sprak ik vandaag @ThierryBreton. 🇪🇺

Mijn reactie: “Besides support for entrepreneurs we’ve discussed economic recovery. Strategic autonomy requires diversification over isolation and focus on innovation and fair competition.” ";1
"Ze mag vandaag weer aan het werk. Ook andere contactberoepen zoals rij-instructeurs en masseurs mogen vanaf vandaag weer aan het werk. 

Ik ben ongelofelijk trots op het doorzettingsvermogen van onze ondernemers. 

Meer informatie: ";1
"Ondernemers zijn onmisbaar voor onze samenleving en economie. De pedicure die jouw nagels verzorgt, de kapper die jouw haren knipt, allemaal te danken aan hardwerkende ondernemers. 

Voor Anita van der Lee, eigenaar van kapsalon de Driesprong is het een spannende dag. ";1
"Door innovatiemissies zijn Nederlandse ondernemers en onderzoekers ook over de grens in staat om kansen te verzilveren. 

Onze publiek-private samenwerking blijkt een internationaal voorbeeld, volgens onderzoek van @OECD.

Nieuwsbericht ⤵️

";1
"Steun je lokale winkeliers en #kooplokaal 

Vanaf woensdag 3 maart mogen winkels op afspraak klanten ontvangen. Als klant moet je van tevoren een tijdslot reserveren.

Meer informatie over winkelen in coronatijd ⤵️

";1
@marjolijnbb Beste Marjolijn, Om meer kleine ondernemers toegang te geven tot de TVL-regeling in het eerste kwartaal van 2021, wordt onder andere de vaste lasten drempel verlaagd naar €1.500. Dat was €3.000. Dit ligt ter goedkeuring bij de Europese Commissie: ;1
Doorstarten. Repareren. Investeren. Een tijdelijke solidariteitsbijdrage van bedrijven die juist in de crisis extra winst hebben gemaakt, is één van de vele ideeën uit het “new deal”-plan van @WBHoekstra #RTLdebat #teamwopke #NuDoorpakken ;1
Doorstarten, Repareren, Investeren. Voor onze economie, ondernemers en banen. Lees hier het plan van @WBHoekstra  ;1
Doorstarten, Repareren, Investeren. Voor onze economie, ondernemers en banen. Lees hier het plan van @WBHoekstra htpps://www.cda.nl/newdeal #NuDoorpakken;1
Bouwen. Huizen. Wonen. #NuDoorpakken #CDA ;1
"Goed nieuws voor de innovatieve luchtvaartindustrie van Nederland ✈️🔧

";1
@EdwinS2x Daarmee zou het primaire doel van de regeling in gevaar komen. Ik raad je aan contact op te nemen met het KVK coronaloket: ;0
@EdwinS2x Beste Edwin, ik snap dat dit oneerlijk voelt. Helaas kan er niet worden afgezien van de referentieperiode. De hoeveelheid maatwerk die nodig is voor het bepalen en controleren van een representatieve referentieomzet voor elke ondernemer zou leiden tot erg lange doorlooptijden.1/2;0
"Het maximum subsidiebedrag van de Tegemoetkoming Vaste Lasten (TVL) en Voorraad Gesloten Detailhandel is verhoogd. Vooral middelgrote bedrijven, zoals grote horecaondernemingen en winkelketens, kunnen hiervan gebruikmaken. 

Nieuwsbericht ⤵️

";1
"Het kabinet wil besmettingen voorkomen, maar ook perspectief bieden. Onder strenge voorwaarden gelden vanaf 3 maart een aantal voorzichtige verruimingen voor onder andere contactberoepen en winkeliers. 

Nieuwsbericht ⤵️

";1
"Heb je als ondernemer algemene vragen over het coronavirus en ondernemen en wens je advies op maat? 

Kijk op ";1
Medewerkers van het @KVK_NL Coronaloket zitten dagelijks klaar om te luisteren, mee te denken en vragen van ondernemers te beantwoorden. Dankbaar voor al het harde werk dat zij de afgelopen maanden hebben verricht om ondernemers zo goed mogelijk te helpen. ;1
Fan erbij #japie #teamcda ;1
“We kunnen ze niet vinden.”....  Beter zoeken. #weldus #vrouwen #topvrouw  @mariekenass 💪🏼 ;1
@lolacolonna Beste Lola, voor restaurants (droge horeca) vindt het kabinet dat er geen fieldlab nodig is. We hebben namelijk een goed beeld van de voorwaarden en het gedrag dat bezoekers zullen vertonen. Als het epidemiologisch beeld het toelaat, kunnen restaurants open. ^MV;1
@Marinus_vd_Hoek Beste Marinus, er zijn verschillen in de ‘droge’ en ‘natte’ horeca, bijvoorbeeld al door het aantal verplaatsingen. In een café zijn mensen veel mobieler dan wanneer zij aan een vooraf gereserveerde tafel zitten om een maaltijd te nuttigen.  ^MV;0
@flapuut Beste Gerben, voor de restaurants (droge horeca) vindt het kabinet dat er geen fieldlab nodig is. We hebben namelijk een goed beeld van de voorwaarden en het gedrag dat bezoekers zullen vertonen. Als het epidemiologisch beeld het toelaat, kunnen restaurants open. ^MV;1
@TheLightofK1 Voor de restaurants (droge horeca) vindt het kabinet dat er geen fieldlab nodig is. We hebben namelijk een goed beeld van de voorwaarden en het gedrag dat bezoekers zullen vertonen. Als het epidemiologisch beeld het toelaat, kunnen restaurants open. ^MV;1
@DDjulbic Dank voor de uitnodiging. Je kunt je uitnodiging hier insturen: ;1
"@CMReuser @EZK_Digitalecon @DTC_NL @digitalesector @digioverheid @EUinNL @IAnetwerk @NLatEU Beste Carel, 

Met 'crowd control' bedoelen we 5G-toepassingen die oa in de Johan Cruijff ArenA worden getest. Dit voor de veiligheid bij grote evenementen, ook bij incidenten. 

Bekijk dit tv-fragment:
";0
@KlundertAdvies Beste Frank, vandaag opende ook deze regeling die voor een deel van deze ondernemers hulp kan bieden. ;1
@avine_fokkens @HISWARECRON @geertdijks De bruine vloot is verbonden met de Nederlandse geschiedenis. Ik adviseer schippers zich voor TVL aan te melden: ;1
@mariannezw De bruine vloot is verbonden met de Nederlandse geschiedenis. Ik adviseer schippers zich voor TVL aan te melden: ;1
@JoukeC @Hilde_PM @aukjedevries @wmoorlag @WytskePostmaCDA De bruine vloot is verbonden met de Nederlandse geschiedenis. Ik adviseer schippers zich voor TVL aan te melden: ;1
"Nederland heeft een piketpaal in de grond geslagen op digitaal gebied in de EU.

- Betere consumentenbescherming 
- Meer verantwoordelijkheid bij grote platforms 
- Duidelijke regelgeving over illegale content 

Lees onze ideeën over de digitale markt  ⤵️

";1
@DDjulbic Hierdoor kan het bedrijf in een tijd van mindere omzet, het personeelsbestand in stand houden. Dit alles met oog voor mens en milieu. ^MV 2/2;1
@DDjulbic Beste Dino, Het bedrijf laat zien dat investeren in innovatie, hand in hand gaat met behoud van menselijk kapitaal. Digitalisering verhoogt de wasproductie, drukt de kosten en maakt het wasprogramma duurzamer. 1/2;1
Samen met @FTN_NL sprak ik met familiebedrijf @linnenverhuur over ondernemen en innoveren in coronatijd. Door de inzet van slimme robots kunnen ze, met hetzelfde aantal mensen, een hogere productie draaien. Om zo mee te blijven doen in de toekomst. ;1
"Een stap in de goede richting 💪

#fieldlabs #evenementen ";1
"De RVO werkt met man en macht om de nieuwe TVL-regeling uit te voeren.  

- Meer dan 30.000 aanvragen sinds maandag
- Eerste ondernemers ontvangen komende week tegemoetkoming

Dien je aanvraag voor TVL Q1 voor 30/4 in ⤵️

";1
Het eerste Fieldlab Evenementen, een congres met 500 mensen, zit er op. ;1
"Weer veilig en verantwoord evenementen organiseren. Dat is het doel van de Fieldlab Evenementen. Vandaag vindt de 1e plaats in het Beatrix Theater, met 500 bezoekers. 

Meer in de uitzending van @WNL ⤵️

";1
@PetervanOord3 Dag Peter, de nieuwe voorwaarden zoals aangekondigd op 21 januari worden na goedkeuring door de Europese Commissie door RVO verwerkt en door middel van een extra voorschot uitbetaald. Zie ook: ;1
Maandagochtend om 8 uur op #NPO1 over #evenementen #back2live ;1
Wat een mooie schaatsdag vandaag. Vanuit Edam over de Purmerringvaart naar Monnickendam. Prachtig. #samensterkerdoorsport #10000stappenopdeschaats ;1
@JohnSchilder1 @HJtC1948 Waar anders naar? 🤷🏼‍♀️😊;0
@LauraBromet Morgen! 💪🏼;1
De haven van #Volendam en een stukje verder langs de dijk met zicht op Marken. Dit is waar ik geboren ben. ❤️ ;1
💪🏼🏃🏼‍♀️ #samensterkdoorsport ;1
Het zag er vanmiddag prachtig uit. #denhaag ;1
@MonicaKeyzer @MarkRus14 Leuk! Theekrans met de 3M’s 😎;1
De TVL wordt in Q1 2021 uitgebreid. Bedrijven en zzp’ers die aan de voorwaarden voldoen, kunnen meer subsidie aanvragen. En dat is nodig, want deze coronacrisis duurt veel te lang en het is loodzwaar voor ondernemers. ;1
"Mooi initiatief tijdens de Conferentie Nederland Digitaal - een oproep aan ondernemers, ambtenaren en kennisinstellingen om jongeren juist nu een stageplek aan te bieden. 

";1
"Trots op deze knappe koppen, winnaars van de Noorden Digitaal Talent Award tijdens de Conferentie Nederland Digitaal. 

";1
"Het nieuwe boegbeeld van Topsector Water &amp; Maritiem is Thecla Bodewes. 

Vandaag sprak ik de CEO van @shipyardbodewes over de kansen van scheepsbouw in Nederland.

Lees meer ⤵️

";1
@VloonM Het Bureau Economische Handhaving voert controles uit of bedrijven hun jaarrekening wel/niet gedeponeerd hebben. Zij kunnen indien nodig sancties opleggen. Telefoonnummer: 088 157 04 71 / 088 157 48 61. ^MV;0
Vanmorgen voor de eerste onlinevergadering naar buiten om te genieten van het weer en het zicht op de dijk en haven tussen Edam en Volendam ❤️ #10000stappen ;1
@rvandenhoff KVK mag tegen betaling data uit het handelsregister verstrekken die door wettelijke bepaling openbaar zijn. Bijvoorbeeld als je op zoek bent naar contactgegevens als je je recht wilt halen bij een bedrijf. In de nieuwe wet wordt bellen zonder toestemming sowieso verboden dus 1/2;0
"Het afhalen van bestellingen bij winkels is vanaf woensdag 10 februari mogelijk. #Kooplokaal om onze lokale winkeliers te steunen en de reisbewegingen te beperken.

Meer informatie en de voorwaarden ⤵️

";1
@rvandenhoff niet onder, omdat dit niet valt onder het doel van deze wet. Dat doel is namelijk consumentenbescherming. Ook zouden rechtspersonen elkaar dan geen commercieel aanbod meer kunnen doen via de telefoon en dat zou een belemmering voor het handelsverkeer vormen. ^MV 2/2;0
@rvandenhoff Dit wetsvoorstel is erop gericht om de irritatie en problemen op te lossen van natuurlijke personen bij ongevraagde telefonische verkoop, waaronder consumenten en kleine ondernemers (met een rechtsvorm zonder rechtspersoonlijkheid). Rechtspersonen zoals een BV vallen hier 1/2;0
@dviate et wetsvoorstel is gisteren door de Eerste Kamer aanvaard. Vanzelfsprekend willen we het wetgevingsproces op de juiste manier doorlopen en consumenten zo snel mogelijk beter beschermen. Het streven is om de wet per 1 juli dit jaar in werking te laten treden. ^MV;1
"@PierreSpaninks @MinisterieEZK Deze wet geldt voor alle natuurlijke personen, niet alleen consumenten.
Dus ook voor ondernemers die geen rechtspersoonlijkheid (zoals BV of NV) hebben zoals bv ZZP’ers.";0
"In Zeeland zit veel expertise op het gebied van water, een sector waar ons land wereldleider in is. We investeren 20 miljoen in @impulszeeland. Hierdoor kunnen Zeeuwse bedrijven doorgroeien en kunnen nieuwe bedrijven aangetrokken worden.

Meer informatie: ";1
💪🏼 ;1
@rvandenhoff Rechtspersonen (BV, NV, vereniging, coöperatie/onderlinge waarborgmaatschappij en stichting) vallen hier niet onder. ^MV 2/2;0
@rvandenhoff Beste Ronald, alle natuurlijke personen worden beschermd met de nieuwe wet. Dit betekent dat naast consumenten ook ondernemers zonder rechtspersoonlijkheid, zoals eenmanszaken, vennootschappen onder firma, commanditaire vennootschappen, en maatschappen worden beschermd. 1/2;1
@Sweero78 Het is niet de bedoeling dat cookies om je telefoonnummer vragen of om toestemming vragen om te bellen. Daarvan kun je melding doen bij @AutoriteitCM of @toezicht_AP. Daarnaast is het altijd verstandig om terughoudend te zijn met het verstrekken van persoonlijke gegevens. ^MV;0
@Vosjuh De @AutoriteitCM heeft straks als de wet van kracht wordt de mogelijkheid om – ook technisch - veel beter te handhaven op dergelijke gedragingen en boetes op te leggen tot 900.000 euro of 1% van de jaaromzet. ^MV;0
"De @EersteKamer heeft een aanpassing van de Telecommunicatiewet goedgekeurd. Ongevraagde telefonische verkoop is nog steeds een groot probleem, deze aanpassing gaat dit verbieden.

Gisteravond in @avrotrosradar vertelde ik over deze wet.

▶️ Uitzending: ";1
@JWML77 Dat ligt voor telemarketing wat betreft de AVG genuanceerder. Zie: ;1
@hermanbodewes Meldingen kunnen inderdaad nog steeds bij ACM gedaan worden. Daarnaast heeft ACM straks als de wet van kracht wordt de mogelijkheid om veel beter te handhaven en boetes op te leggen tot 900.000 euro of 1% van de jaaromzet. ^MV;0
"Tot en met woensdag komen partijen die bepalend zijn voor digitalisering samen bij de Conferentie Nederland Digitaal. Om onze koppositie vast te houden, moeten we nog meer samenwerken. 

Bekijk het programma en meld je aan ⤵️

";1
Je bent goed zoals je bent. ;1
"Maandag begint de Conferentie Nederland Digitaal 🖥️

▪️ 8 t/m 10 februari 2021, volledig online
▪️ Al meer dan 2.000 aanmeldingen
▪️ Uitgebreid programma over o.a. ethische AI, digitale overheid en cyberveiligheid 

Registreer je nu ⤵️

";1
@Gijs8861 Ik ook. Wij doen onze uiterste best.;1
"@Gijs8861 Beste Gijs, 

We hopen de TVL voor dit kwartaal eind volgende week open te stellen. Naast deze korte termijn oplossing werken we aan aanvullende steun voor de sector. Daar wordt in maart meer over bekend gemaakt. Meld je aan voor een alert:  ";1
@Com4all We hopen de TVL voor dit kwartaal eind volgende week open te stellen. Naast deze korte termijn oplossing werken we aan aanvullende steun voor de sector. Daar wordt in maart meer over bekend gemaakt. Meld je aan voor een alert:  ;1
@Kayb_1983 Beste Kay, dank voor je bericht. Direct ter plekke ruilen van afgehaalde producten is niet toegestaan. Passen gebeurt thuis en ruilen kan volgens de voorwaarden van de winkelier. ^NS;0
